@relation 'SemanalAcumulada_7-UltimasSemanas_7x1-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=18)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

18,19,30,3,4,2,1,1,False
18,13,22,7,4,1,1,3,False
18,15,27,7,3,2,1,2,False
18,18,37,2,2,0,1,2,False
18,19,33,4,3,1,1,2,False
18,10,34,4,3,1,1,0,False
18,20,23,2,2,1,1,3,False
18,22,40,3,1,0,1,1,False
18,20,35,3,4,1,1,1,False
18,24,39,3,4,0,1,2,False
18,36,47,9,2,0,1,2,False
18,21,29,7,2,1,1,3,False
18,17,37,3,1,1,1,2,False
18,18,30,4,2,0,1,1,False
18,21,29,4,2,2,1,1,False
18,38,47,6,3,0,1,1,False
18,10,28,3,2,1,1,2,False
18,27,33,2,4,1,1,0,False
18,17,25,4,1,0,1,3,False
18,24,37,1,3,1,1,2,False
18,40,43,16,2,5,1,1,False
18,18,34,1,4,1,1,1,False
18,28,35,6,3,1,1,1,False
18,34,43,4,2,1,1,1,False
18,19,31,4,3,1,1,2,False
18,10,32,2,1,1,1,1,False
18,19,35,6,3,1,1,3,False
18,41,48,4,2,1,1,1,False
18,27,38,2,4,0,1,1,False
18,11,15,0,3,0,1,0,True
18,12,19,1,4,1,1,2,False
18,17,32,2,3,1,1,0,False
18,15,35,7,2,2,1,3,False
18,15,22,14,3,1,1,3,False
18,15,26,0,3,0,1,1,False
18,23,34,3,1,1,1,1,False
18,14,17,1,2,1,1,1,False
18,8,21,4,3,0,1,0,True
18,18,32,5,3,1,1,2,False
18,17,26,6,4,1,1,2,False
18,14,33,8,2,0,1,1,False
18,22,42,1,3,3,1,1,False
18,20,29,0,3,0,1,1,False
18,24,40,5,5,1,1,3,False
18,15,29,7,3,1,1,1,False
18,21,37,6,2,1,1,2,False
18,20,29,6,3,1,1,1,False
18,22,32,4,3,1,1,1,False
18,20,35,3,2,1,1,3,False
18,17,25,0,1,0,1,1,False
18,11,26,3,2,1,1,0,False
18,15,39,4,3,2,1,3,False
18,23,29,1,3,0,1,1,False
18,18,34,3,3,2,1,2,False
18,12,28,5,1,0,1,2,False
18,10,20,2,2,1,1,1,False
18,11,13,1,1,0,0,1,True
18,14,26,4,3,0,0,2,False
18,25,41,4,4,1,1,2,False
18,14,14,1,2,3,1,1,False
18,30,32,7,3,0,0,2,False
18,4,14,0,1,0,0,0,True
18,18,22,2,3,0,0,3,False
18,4,20,0,2,0,0,1,True
18,10,25,0,1,0,1,1,False
18,2,10,0,2,0,1,0,True
18,10,29,0,0,0,0,2,False
18,29,41,3,5,1,1,2,False
18,2,10,0,1,0,1,0,True
18,17,17,1,2,0,0,2,False
18,20,33,9,2,0,0,2,False
18,7,14,1,2,1,0,1,False
18,14,26,1,2,0,0,1,True
18,25,30,1,1,0,0,3,False
18,15,21,3,3,0,1,3,False
18,1,2,1,0,1,0,0,True
18,9,12,3,2,1,1,1,False
18,6,16,1,1,1,0,1,False
18,5,18,0,1,0,0,2,False
18,13,28,1,2,0,0,2,False
18,5,13,3,0,0,0,1,True
18,18,25,9,3,0,1,1,False
18,1,3,0,0,0,0,0,True
18,9,9,1,1,0,0,0,True
18,12,17,5,1,0,1,2,False
18,16,27,3,3,0,0,1,True
18,10,12,2,2,0,1,1,False
18,1,2,1,1,0,0,0,True
18,6,17,1,1,0,0,3,False
18,4,20,0,1,0,0,0,True
18,7,23,1,1,1,0,1,False
18,8,17,0,0,0,0,2,False
18,1,11,0,0,0,0,0,True
18,10,27,2,1,0,0,2,False
18,3,5,2,1,0,0,0,True
18,0,2,0,0,0,0,0,True
18,3,7,0,0,0,0,0,True
18,6,14,0,1,0,0,1,True
18,13,29,2,4,1,0,2,False
18,2,2,0,0,0,0,0,True
18,3,9,0,0,0,0,1,True
18,0,0,0,0,0,0,0,True
18,4,22,2,1,0,0,1,True
18,6,10,1,1,0,0,1,True
18,6,13,0,1,0,1,0,True
18,4,7,1,1,0,0,0,True
18,9,27,0,2,0,1,1,False
18,1,1,0,0,0,0,0,True
18,1,3,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
18,1,5,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,3,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,2,5,0,1,0,0,0,True
18,0,12,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,3,9,0,1,0,0,0,True
18,3,8,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,1,2,1,1,0,0,1,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,3,13,2,0,0,0,1,True
18,1,5,0,0,0,0,1,True
18,0,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,1,4,0,0,0,0,0,True
18,2,2,0,1,0,0,0,True
18,6,18,1,0,0,0,0,True
18,0,1,0,0,0,0,0,True
18,1,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
