@relation SemanalAcumulada_8-UltimasSemanas_8x2

@attribute matricula numeric
@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute total numeric
@attribute evasao {False,True}

@data
91311419,18,6,17,0,1,0,0,1,2,True
91311418,1,0,0,0,0,0,0,0,0,False
91311418,2,3,4,3,0,1,1,0,5,False
91311418,3,6,7,4,1,1,1,1,8,False
91311418,4,8,11,5,2,1,1,2,11,False
91311418,5,9,14,5,3,1,1,3,13,False
91311418,6,11,17,7,4,1,1,4,17,False
91311418,7,13,19,8,5,2,1,4,20,False
91311418,8,15,23,8,6,2,1,4,21,False
91311418,9,17,26,8,6,2,1,4,21,False
91311418,10,15,24,5,6,1,0,5,17,False
91311418,11,14,24,5,6,1,0,5,17,False
91311418,12,14,22,5,5,1,0,4,15,False
91311418,13,15,21,6,5,1,0,3,15,False
91311418,14,16,21,4,5,1,0,2,12,False
91311418,15,17,23,3,5,0,0,3,11,False
91311418,16,17,21,3,4,0,0,4,11,False
91311418,17,17,22,3,4,0,0,5,12,False
91311418,18,20,25,3,4,0,0,4,11,False
91311426,1,0,0,0,0,0,0,0,0,True
91311426,2,1,3,3,1,0,0,0,4,True
91311426,3,4,7,6,2,1,1,1,11,True
91311426,4,7,12,10,3,1,1,2,17,True
91311426,5,10,16,10,4,1,2,3,20,True
91311426,6,13,19,12,5,4,2,4,27,True
91311426,7,13,22,12,5,4,2,4,27,True
91311426,8,15,25,12,6,4,2,4,28,True
91311426,9,16,27,13,7,4,2,4,30,True
91311426,10,15,29,10,6,4,2,4,26,True
91311426,11,14,30,7,6,3,1,4,21,True
91311426,12,11,29,3,5,3,1,3,15,True
91311426,13,8,26,3,4,3,0,2,12,True
91311426,14,6,24,1,4,0,0,1,6,True
91311426,15,8,27,1,5,0,0,2,8,True
91311426,16,7,26,1,4,0,0,2,7,True
91311426,17,6,29,0,3,0,0,2,5,True
91311426,18,6,25,0,3,0,0,2,5,True
91311301,1,0,0,0,0,0,0,0,0,False
91311301,2,1,4,0,0,0,1,0,1,False
91311301,3,3,6,2,0,0,1,0,3,False
91311301,4,5,11,3,1,0,1,1,6,False
91311301,5,8,16,4,2,0,2,2,10,False
91311301,6,9,21,5,3,0,2,2,12,False
91311301,7,10,23,5,3,0,2,2,12,False
91311301,8,12,28,6,4,0,3,2,15,False
91311301,9,13,29,6,4,0,3,2,15,False
91311301,10,13,28,6,4,0,2,2,14,False
91311301,11,13,30,4,5,0,2,3,14,False
91311301,12,12,29,3,4,0,2,2,11,False
91311301,13,10,28,2,3,0,1,1,7,False
91311301,14,9,25,1,2,0,1,1,5,False
91311301,15,11,28,1,3,0,2,1,7,False
91311301,16,12,26,0,2,0,1,2,5,False
91311301,17,12,27,0,2,0,1,2,5,False
91311301,18,12,29,0,2,0,1,2,5,False
91311095,1,0,0,0,0,0,0,0,0,True
91311095,2,0,2,0,0,0,0,0,0,True
91311095,3,2,5,0,0,0,1,0,1,True
91311095,4,5,8,0,1,0,1,1,3,True
91311095,5,7,12,0,2,0,1,2,5,True
91311095,6,8,15,0,2,0,1,2,5,True
91311095,7,8,16,0,2,0,1,2,5,True
91311095,8,9,19,0,2,0,2,2,6,True
91311095,9,9,19,0,2,0,2,2,6,True
91311095,10,9,18,0,2,0,2,2,6,True
91311095,11,8,17,0,2,0,1,3,6,True
91311095,12,5,17,0,1,0,1,2,4,True
91311095,13,3,15,0,0,0,1,1,2,True
91311095,14,3,14,0,1,0,1,1,3,True
91311095,15,4,14,0,2,0,2,1,5,True
91311095,16,3,12,0,2,0,1,1,4,True
91311095,17,3,12,0,2,0,1,1,4,True
91311095,18,3,12,0,2,0,1,1,4,True
91311167,1,0,1,0,0,0,0,0,0,False
91311167,2,1,5,3,0,1,0,0,4,False
91311167,3,5,10,3,1,1,0,1,6,False
91311167,4,7,14,7,2,2,0,2,13,False
91311167,5,10,19,8,3,4,0,3,18,False
91311167,6,12,23,13,4,6,0,3,26,False
91311167,7,16,27,14,5,7,0,3,29,False
91311167,8,23,34,14,5,7,1,3,30,False
91311167,9,23,36,14,5,7,1,3,30,False
91311167,10,23,36,11,5,6,1,3,26,False
91311167,11,20,35,11,4,6,1,3,25,False
91311167,12,18,33,7,3,5,1,2,18,False
91311167,13,15,32,6,2,3,1,1,13,False
91311167,14,15,31,1,1,1,1,1,5,False
91311167,15,11,33,0,0,0,1,1,2,False
91311167,16,5,30,0,0,0,0,2,2,False
91311167,17,9,34,0,0,0,0,3,3,False
91311167,18,11,33,0,0,0,0,3,3,False
91311466,1,0,0,0,0,0,0,0,0,False
91311466,2,0,3,0,0,0,0,0,0,False
91311466,3,3,10,2,1,0,0,0,3,False
91311466,4,10,17,4,2,0,0,1,7,False
91311466,5,14,24,4,3,0,0,1,8,False
91311466,6,19,31,5,4,0,0,2,11,False
91311466,7,25,38,8,5,1,0,2,16,False
91311466,8,30,44,10,6,1,1,2,20,False
91311466,9,36,50,11,6,1,1,2,21,False
91311466,10,40,52,11,7,1,1,2,22,False
91311466,11,41,51,9,6,1,1,3,20,False
91311466,12,38,51,8,6,2,1,2,19,False
91311466,13,38,49,9,6,2,1,2,20,False
91311466,14,37,47,8,6,2,1,1,18,False
91311466,15,35,47,5,6,1,2,2,16,False
91311466,16,33,45,3,6,1,1,3,14,False
91311466,17,32,46,2,6,1,1,3,13,False
91311466,18,33,47,3,5,1,1,3,13,False
91311094,1,0,0,0,0,0,0,0,0,True
91311094,2,0,3,0,0,0,0,0,0,True
91311094,3,2,7,0,0,0,1,0,1,True
91311094,4,4,10,1,1,0,1,1,4,True
91311094,5,6,12,2,2,1,1,2,8,True
91311094,6,6,14,2,2,1,1,2,8,True
91311094,7,7,17,2,3,1,1,2,9,True
91311094,8,9,21,2,4,1,2,2,11,True
91311094,9,9,22,2,4,1,2,2,11,True
91311094,10,9,20,2,4,1,2,2,11,True
91311094,11,9,18,2,4,1,1,3,11,True
91311094,12,7,17,1,3,1,1,2,8,True
91311094,13,5,16,0,2,0,1,1,4,True
91311094,14,5,17,0,2,0,1,1,4,True
91311094,15,6,17,0,2,0,2,1,5,True
91311094,16,4,14,0,1,0,1,1,3,True
91311094,17,4,13,0,1,0,1,1,3,True
91311094,18,4,12,0,1,0,1,1,3,True
90821553,1,2,2,1,0,0,0,0,1,True
90821553,2,4,4,1,0,0,1,0,2,True
90821553,3,5,5,1,0,0,1,0,2,True
90821553,4,6,6,1,0,0,1,0,2,True
90821553,5,7,7,1,0,0,1,0,2,True
90821553,6,9,9,1,0,0,1,0,2,True
90821553,7,11,11,1,0,0,1,0,2,True
90821553,8,11,11,1,0,0,1,0,2,True
90821553,9,12,12,0,0,0,1,0,1,True
90821553,10,11,11,0,0,0,0,0,0,True
90821553,11,11,11,0,0,0,0,0,0,True
90821553,12,11,11,0,0,0,0,0,0,True
90821553,13,12,12,0,0,0,0,0,0,True
90821553,14,13,13,0,1,0,0,0,1,True
90821553,15,13,13,1,2,0,0,1,4,True
90821553,16,14,14,1,2,0,0,1,4,True
90821553,17,14,14,1,2,0,0,2,5,True
90821553,18,18,18,1,2,0,0,2,5,True
91211500,1,4,5,2,1,1,0,0,4,False
91211500,2,7,10,4,2,1,1,0,8,False
91211500,3,10,17,5,3,1,1,1,11,False
91211500,4,13,24,8,4,4,1,1,18,False
91211500,5,16,30,10,5,4,1,2,22,False
91211500,6,21,36,12,6,4,1,3,26,False
91211500,7,23,41,13,6,4,1,3,27,False
91211500,8,29,48,15,7,4,2,3,31,False
91211500,9,28,50,14,6,3,2,3,28,False
91211500,10,30,50,12,5,3,1,4,25,False
91211500,11,31,49,12,4,4,1,3,24,False
91211500,12,32,46,10,3,1,1,3,18,False
91211500,13,31,47,8,2,1,1,2,14,False
91211500,14,30,45,7,2,1,1,1,12,False
91211500,15,32,45,7,3,1,1,2,14,False
91211500,16,28,41,5,2,1,0,2,10,False
91211500,17,28,41,7,2,1,0,3,13,False
91211500,18,24,39,10,2,1,0,2,15,False
91311406,1,0,0,0,0,0,0,0,0,False
91311406,2,4,5,2,1,1,1,0,5,False
91311406,3,7,9,2,2,1,1,1,7,False
91311406,4,9,12,4,3,1,2,1,11,False
91311406,5,11,14,4,4,1,2,2,13,False
91311406,6,14,17,5,5,2,2,2,16,False
91311406,7,16,21,6,5,2,3,2,18,False
91311406,8,18,24,6,5,2,3,2,18,False
91311406,9,20,28,6,5,2,3,2,18,False
91311406,10,17,26,4,4,1,2,2,13,False
91311406,11,16,25,4,3,1,2,2,12,False
91311406,12,15,23,3,3,2,1,2,11,False
91311406,13,15,23,3,2,2,1,1,9,False
91311406,14,12,20,2,1,1,1,1,6,False
91311406,15,11,19,1,2,1,0,2,6,False
91311406,16,10,17,1,2,1,0,2,6,False
91311406,17,9,15,1,2,1,0,2,6,False
91311406,18,9,17,1,2,1,0,2,6,False
91311440,1,0,0,0,0,0,0,0,0,True
91311440,2,1,2,0,0,0,0,0,0,True
91311440,3,1,4,0,0,0,0,0,0,True
91311440,4,2,9,0,1,0,0,1,2,True
91311440,5,4,13,1,1,0,0,2,4,True
91311440,6,5,15,2,1,0,0,3,6,True
91311440,7,5,17,2,1,0,0,3,6,True
91311440,8,6,19,2,1,0,0,3,6,True
91311440,9,7,21,2,2,0,0,3,7,True
91311440,10,6,20,2,2,0,0,3,7,True
91311440,11,7,22,2,2,0,0,4,8,True
91311440,12,8,19,2,1,0,0,3,6,True
91311440,13,8,19,2,2,0,0,2,6,True
91311440,14,8,22,1,3,0,0,1,5,True
91311440,15,9,23,1,3,0,0,2,6,True
91311440,16,9,22,1,3,0,0,2,6,True
91311440,17,10,25,1,2,0,0,2,5,True
91311440,18,15,30,1,2,0,0,2,5,True
91211271,1,2,4,1,1,0,0,0,2,False
91211271,2,7,9,4,2,1,1,0,8,False
91211271,3,10,13,4,3,1,1,1,10,False
91211271,4,15,20,5,4,4,1,2,16,False
91211271,5,17,23,5,4,4,1,3,17,False
91211271,6,20,27,6,5,4,1,3,19,False
91211271,7,24,34,7,6,5,1,3,22,False
91211271,8,28,40,8,6,5,2,3,24,False
91211271,9,31,43,8,5,5,2,3,23,False
91211271,10,31,44,5,4,4,1,4,18,False
91211271,11,34,46,6,4,4,1,3,18,False
91211271,12,32,44,6,3,1,1,2,13,False
91211271,13,34,46,6,3,1,1,1,12,False
91211271,14,32,43,5,2,1,1,1,10,False
91211271,15,30,39,4,1,0,1,2,8,False
91211271,16,30,38,3,2,0,0,3,8,False
91211271,17,31,37,2,2,0,0,4,8,False
91211271,18,31,36,2,2,0,0,3,7,False
91311191,1,0,0,0,0,0,0,0,0,False
91311191,2,0,2,0,0,0,0,0,0,False
91311191,3,4,7,0,1,0,1,1,3,False
91311191,4,5,9,0,1,0,1,2,4,False
91311191,5,7,12,1,1,2,1,2,7,False
91311191,6,7,13,1,1,2,1,2,7,False
91311191,7,8,16,2,1,3,1,2,9,False
91311191,8,9,17,2,1,3,1,2,9,False
91311191,9,10,19,3,1,3,1,2,10,False
91311191,10,13,21,3,2,3,1,3,12,False
91311191,11,9,17,3,1,3,0,2,9,False
91311191,12,9,17,4,2,3,0,1,10,False
91311191,13,7,14,3,2,1,0,1,7,False
91311191,14,10,17,4,3,1,0,1,9,False
91311191,15,12,18,4,4,0,1,2,11,False
91311191,16,12,18,4,4,0,1,3,12,False
91311191,17,15,22,3,4,0,1,4,12,False
91311191,18,15,22,3,3,0,1,3,10,False
91311206,1,0,0,0,0,0,0,0,0,True
91311206,2,3,5,2,1,1,0,0,4,True
91311206,3,8,12,3,2,2,1,1,9,True
91311206,4,9,18,3,3,2,1,2,11,True
91311206,5,10,22,3,3,2,1,3,12,True
91311206,6,10,25,3,3,2,1,3,12,True
91311206,7,10,29,3,3,2,1,3,12,True
91311206,8,13,34,4,4,2,2,3,15,True
91311206,9,15,38,4,4,2,2,3,15,True
91311206,10,14,37,4,3,1,2,4,14,True
91311206,11,11,33,4,2,0,1,4,11,True
91311206,12,11,28,5,1,1,1,3,11,True
91311206,13,10,25,5,1,1,1,2,10,True
91311206,14,10,22,5,1,1,1,2,10,True
91311206,15,10,18,5,1,1,1,2,10,True
91311206,16,7,13,4,0,1,0,2,7,True
91311206,17,5,9,4,0,1,0,2,7,True
91311206,18,3,5,2,0,1,0,1,4,True
91311395,1,3,3,4,1,0,0,0,5,False
91311395,2,8,8,7,2,2,1,0,12,False
91311395,3,13,13,10,3,6,2,1,22,False
91311395,4,18,19,14,4,12,3,1,34,False
91311395,5,22,25,16,5,12,3,2,38,False
91311395,6,28,32,18,6,13,3,2,42,False
91311395,7,31,37,19,7,13,3,2,44,False
91311395,8,33,42,20,8,13,4,2,47,False
91311395,9,34,43,18,7,13,4,2,44,False
91311395,10,31,42,16,7,11,3,3,40,False
91311395,11,30,42,14,6,7,2,3,32,False
91311395,12,26,37,11,5,2,1,3,22,False
91311395,13,23,33,9,4,2,1,2,18,False
91311395,14,19,28,8,4,1,1,2,16,False
91311395,15,20,28,8,4,1,2,3,18,False
91311395,16,18,24,7,3,1,1,3,15,False
91311395,17,15,21,5,3,1,1,3,13,False
91311395,18,13,17,4,2,1,1,2,10,False
91311501,1,0,0,0,0,0,0,0,0,False
91311501,2,2,2,1,0,0,1,0,2,False
91311501,3,5,6,2,1,1,1,1,6,False
91311501,4,5,6,2,1,1,1,1,6,False
91311501,5,5,6,2,1,1,1,1,6,False
91311501,6,9,11,4,2,2,1,1,10,False
91311501,7,11,17,5,2,2,1,1,11,False
91311501,8,13,23,5,2,2,1,1,11,False
91311501,9,14,27,5,2,2,1,1,11,False
91311501,10,13,30,4,2,2,0,1,9,False
91311501,11,13,31,4,2,1,0,1,8,False
91311501,12,15,34,5,3,2,0,1,11,False
91311501,13,16,36,5,3,2,0,1,11,False
91311501,14,13,34,3,2,1,0,1,7,False
91311501,15,11,31,2,2,1,0,1,6,False
91311501,16,10,26,2,2,1,0,2,7,False
91311501,17,10,23,2,2,1,0,2,7,False
91311501,18,9,21,2,2,1,0,2,7,False
91311088,1,1,4,1,0,0,0,0,1,False
91311088,2,2,7,1,0,0,0,0,1,False
91311088,3,5,13,1,1,0,1,1,4,False
91311088,4,7,20,1,2,0,1,2,6,False
91311088,5,10,26,1,2,0,2,3,8,False
91311088,6,11,31,1,3,0,2,4,10,False
91311088,7,12,36,1,3,0,2,4,10,False
91311088,8,13,42,1,4,0,3,4,12,False
91311088,9,12,42,0,4,0,3,4,11,False
91311088,10,11,42,0,4,0,3,4,11,False
91311088,11,10,42,0,4,0,2,4,10,False
91311088,12,8,37,0,3,0,2,3,8,False
91311088,13,6,34,0,3,0,1,2,6,False
91311088,14,5,30,0,2,0,1,1,4,False
91311088,15,5,28,0,2,0,1,2,5,False
91311088,16,7,27,0,2,0,0,3,5,False
91311088,17,7,26,0,2,0,0,3,5,False
91311088,18,7,24,0,2,0,0,3,5,False
91311147,1,0,1,0,0,0,0,0,0,True
91311147,2,4,5,4,1,1,1,0,7,True
91311147,3,5,9,5,1,1,1,0,8,True
91311147,4,9,14,8,2,1,1,1,13,True
91311147,5,12,18,10,3,4,2,2,21,True
91311147,6,14,21,12,4,4,2,2,24,True
91311147,7,16,24,13,5,5,2,2,27,True
91311147,8,18,29,13,5,5,2,2,27,True
91311147,9,19,30,13,5,5,2,2,27,True
91311147,10,15,28,9,4,4,1,2,20,True
91311147,11,17,28,8,4,4,1,2,19,True
91311147,12,13,25,5,3,4,1,1,14,True
91311147,13,10,23,3,2,1,0,0,6,True
91311147,14,8,23,1,1,1,0,0,3,True
91311147,15,8,25,1,1,0,0,1,3,True
91311147,16,10,25,1,2,0,0,2,5,True
91311147,17,13,28,1,2,0,0,2,5,True
91311147,18,16,32,1,2,0,0,2,5,True
91311414,1,0,0,0,0,0,0,0,0,True
91311414,2,2,6,4,1,1,1,0,7,True
91311414,3,6,13,4,2,1,1,1,9,True
91311414,4,9,19,6,2,1,1,1,11,True
91311414,5,12,25,6,2,1,1,2,12,True
91311414,6,17,30,10,3,6,1,2,22,True
91311414,7,20,35,11,4,6,1,2,24,True
91311414,8,22,38,13,5,6,2,2,28,True
91311414,9,24,41,14,5,6,2,2,29,True
91311414,10,23,38,10,4,5,1,3,23,True
91311414,11,20,35,11,4,5,1,3,24,True
91311414,12,17,31,9,4,5,1,3,22,True
91311414,13,15,28,11,4,5,1,2,23,True
91311414,14,11,25,8,3,0,1,2,14,True
91311414,15,10,22,7,2,0,1,3,13,True
91311414,16,9,21,5,1,0,0,3,9,True
91311414,17,7,20,4,1,0,0,3,8,True
91311414,18,6,17,4,1,0,0,2,7,True
91311274,1,0,0,0,0,0,0,0,0,True
91311274,2,2,3,0,0,0,1,0,1,True
91311274,3,3,4,0,1,0,1,0,2,True
91311274,4,3,5,0,1,0,1,0,2,True
91311274,5,3,5,0,1,0,1,0,2,True
91311274,6,4,7,0,2,0,1,1,4,True
91311274,7,4,7,0,2,0,1,1,4,True
91311274,8,4,9,0,2,0,1,1,4,True
91311274,9,6,11,1,3,0,1,1,6,True
91311274,10,5,11,2,4,0,0,2,8,True
91311274,11,5,11,2,3,0,0,2,7,True
91311274,12,5,11,2,3,0,0,2,7,True
91311274,13,5,13,2,3,0,0,2,7,True
91311274,14,7,15,5,3,0,0,1,9,True
91311274,15,9,19,8,4,0,1,1,14,True
91311274,16,12,20,9,5,0,1,2,17,True
91311274,17,15,23,8,4,0,1,2,15,True
91311274,18,19,26,9,3,0,1,1,14,True
91311417,1,0,0,0,0,0,0,0,0,True
91311417,2,2,4,2,0,1,1,0,4,True
91311417,3,4,8,2,1,1,1,1,6,True
91311417,4,6,14,3,1,1,2,1,8,True
91311417,5,7,17,4,2,4,2,2,14,True
91311417,6,9,22,5,3,4,2,2,16,True
91311417,7,9,22,5,3,4,2,2,16,True
91311417,8,10,24,5,3,4,2,2,16,True
91311417,9,10,25,5,3,4,2,2,16,True
91311417,10,8,21,3,3,3,1,2,12,True
91311417,11,7,20,3,2,3,1,2,11,True
91311417,12,5,15,2,2,3,0,2,9,True
91311417,13,5,13,1,1,0,0,1,3,True
91311417,14,3,9,0,0,0,0,1,1,True
91311417,15,3,9,0,0,0,0,1,1,True
91311417,16,2,7,0,0,0,0,1,1,True
91311417,17,2,6,0,0,0,0,1,1,True
91311417,18,2,6,0,0,0,0,1,1,True
90821395,1,2,2,1,1,0,0,0,2,True
90821395,2,4,4,1,2,0,0,0,3,True
90821395,3,5,5,1,2,0,0,1,4,True
90821395,4,7,7,1,3,0,0,1,5,True
90821395,5,8,8,1,3,0,0,2,6,True
90821395,6,9,9,1,3,0,0,2,6,True
90821395,7,10,10,1,3,0,0,2,6,True
90821395,8,11,11,1,4,0,0,2,7,True
90821395,9,11,11,0,3,0,0,2,5,True
90821395,10,12,12,0,2,0,0,2,4,True
90821395,11,12,12,0,2,0,0,2,4,True
90821395,12,13,13,0,1,0,0,2,3,True
90821395,13,14,14,0,1,0,0,1,2,True
90821395,14,14,14,1,2,0,0,1,4,True
90821395,15,13,13,1,2,0,0,1,4,True
90821395,16,12,12,1,1,0,0,1,3,True
90821395,17,11,11,1,1,0,0,1,3,True
90821395,18,10,10,1,1,0,0,1,3,True
91311090,1,0,0,0,0,0,0,0,0,False
91311090,2,1,3,0,1,0,1,0,2,False
91311090,3,3,9,3,1,0,1,1,6,False
91311090,4,6,13,4,2,0,1,2,9,False
91311090,5,8,15,5,2,3,1,3,14,False
91311090,6,10,17,6,2,3,1,4,16,False
91311090,7,11,19,7,2,3,1,4,17,False
91311090,8,12,22,8,2,3,1,4,18,False
91311090,9,13,23,8,2,3,1,4,18,False
91311090,10,14,24,9,1,3,0,5,18,False
91311090,11,13,20,6,1,3,0,5,15,False
91311090,12,11,17,6,0,3,0,4,13,False
91311090,13,10,16,5,0,0,0,3,8,False
91311090,14,10,17,4,0,0,0,2,6,False
91311090,15,11,18,3,1,0,1,3,8,False
91311090,16,10,16,2,1,0,1,3,7,False
91311090,17,12,20,4,1,0,1,4,10,False
91311090,18,13,19,5,1,0,1,3,10,False
91311479,1,0,0,0,0,0,0,0,0,True
91311479,2,3,3,4,1,0,0,0,5,True
91311479,3,7,10,8,2,1,1,1,13,True
91311479,4,12,17,9,3,1,1,2,16,True
91311479,5,16,23,10,4,4,2,3,23,True
91311479,6,18,27,10,5,4,2,4,25,True
91311479,7,21,31,12,6,4,2,4,28,True
91311479,8,23,36,13,6,4,2,4,29,True
91311479,9,25,39,13,6,4,2,4,29,True
91311479,10,24,41,12,5,4,2,5,28,True
91311479,11,21,39,8,5,3,1,5,22,True
91311479,12,19,35,9,5,3,1,4,22,True
91311479,13,16,32,9,4,0,0,3,16,True
91311479,14,17,33,9,4,0,0,2,15,True
91311479,15,18,33,7,4,0,0,3,14,True
91311479,16,17,29,6,4,0,0,3,13,True
91311479,17,16,32,6,4,0,0,3,13,True
91311479,18,17,32,3,4,0,0,2,9,True
91011162,1,3,3,2,1,1,0,0,4,False
91011162,2,8,8,2,2,1,1,0,6,False
91011162,3,11,11,2,3,1,1,1,8,False
91011162,4,13,13,3,4,1,2,1,11,False
91011162,5,16,16,5,5,5,2,2,19,False
91011162,6,18,20,6,6,5,2,2,21,False
91011162,7,19,22,7,7,5,2,2,23,False
91011162,8,21,25,8,8,5,2,2,25,False
91011162,9,20,24,6,7,4,2,2,21,False
91011162,10,17,21,6,6,4,1,2,19,False
91011162,11,16,20,7,6,4,1,2,20,False
91011162,12,15,19,7,5,4,0,2,18,False
91011162,13,14,20,5,4,0,0,1,10,False
91011162,14,14,18,4,4,0,1,1,10,False
91011162,15,15,18,3,4,0,1,2,10,False
91011162,16,15,17,2,3,0,1,2,8,False
91011162,17,13,15,2,3,0,1,2,8,False
91011162,18,12,14,3,3,0,1,2,9,False
91211420,1,1,2,1,1,0,0,0,2,True
91211420,2,3,4,1,1,0,0,0,2,True
91211420,3,5,8,1,2,0,1,0,4,True
91211420,4,6,10,2,3,3,1,0,9,True
91211420,5,8,14,2,4,3,1,1,11,True
91211420,6,10,16,3,5,3,1,2,14,True
91211420,7,11,17,4,5,4,1,2,16,True
91211420,8,15,22,6,6,4,2,2,20,True
91211420,9,15,22,5,5,4,2,2,18,True
91211420,10,14,23,5,6,4,2,2,19,True
91211420,11,12,20,5,5,4,1,2,17,True
91211420,12,12,19,5,5,1,1,2,14,True
91211420,13,10,16,5,4,1,1,1,12,True
91211420,14,8,14,4,3,1,1,0,9,True
91211420,15,7,13,3,3,0,1,0,7,True
91211420,16,3,8,1,2,0,0,0,3,True
91211420,17,2,6,1,2,0,0,0,3,True
91211420,18,1,3,1,1,0,0,0,2,True
91311428,1,0,0,0,0,0,0,0,0,False
91311428,2,2,2,0,0,0,0,0,0,False
91311428,3,4,8,0,1,0,1,0,2,False
91311428,4,7,13,1,2,0,1,1,5,False
91311428,5,8,17,1,2,0,1,1,5,False
91311428,6,9,19,1,2,0,1,2,6,False
91311428,7,9,20,1,2,0,1,2,6,False
91311428,8,11,24,1,3,0,1,2,7,False
91311428,9,11,26,1,3,0,1,2,7,False
91311428,10,9,27,1,3,0,1,2,7,False
91311428,11,7,24,1,2,0,0,2,5,False
91311428,12,4,19,0,1,0,0,1,2,False
91311428,13,3,19,0,1,0,0,1,2,False
91311428,14,2,19,0,1,0,0,0,1,False
91311428,15,5,23,1,2,0,0,1,4,False
91311428,16,4,21,1,1,0,0,2,4,False
91311428,17,5,22,1,1,0,0,3,5,False
91311428,18,6,20,1,1,0,0,3,5,False
91311164,1,0,0,0,0,0,0,0,0,True
91311164,2,1,4,1,1,0,0,0,2,True
91311164,3,2,7,2,1,0,0,0,3,True
91311164,4,2,10,2,1,0,0,0,3,True
91311164,5,4,13,3,1,0,0,1,5,True
91311164,6,5,17,3,1,0,0,1,5,True
91311164,7,5,18,3,1,0,0,1,5,True
91311164,8,5,19,3,1,0,0,1,5,True
91311164,9,7,22,3,1,0,0,1,5,True
91311164,10,6,21,2,0,0,0,1,3,True
91311164,11,6,23,1,1,0,0,1,3,True
91311164,12,6,20,1,1,0,0,1,3,True
91311164,13,4,21,0,1,0,0,0,1,True
91311164,14,3,21,0,1,0,0,0,1,True
91311164,15,3,24,0,1,0,0,0,1,True
91311164,16,6,27,0,2,0,0,0,2,True
91311164,17,5,27,0,2,0,0,0,2,True
91311164,18,5,25,0,2,0,0,0,2,True
91311176,1,0,2,0,0,0,0,0,0,True
91311176,2,1,7,1,0,0,0,0,1,True
91311176,3,4,13,1,1,0,0,1,3,True
91311176,4,5,18,2,1,0,0,1,4,True
91311176,5,8,22,3,1,0,0,1,5,True
91311176,6,11,28,3,2,0,0,2,7,True
91311176,7,12,29,3,3,0,0,2,8,True
91311176,8,12,32,3,3,0,0,2,8,True
91311176,9,13,33,3,3,0,0,2,8,True
91311176,10,12,31,2,3,0,0,2,7,True
91311176,11,10,30,3,2,0,0,1,6,True
91311176,12,10,27,2,2,0,0,1,5,True
91311176,13,8,27,2,2,1,0,1,6,True
91311176,14,6,23,2,1,1,0,0,4,True
91311176,15,6,27,2,1,1,0,0,4,True
91311176,16,7,27,2,1,1,0,1,5,True
91311176,17,7,27,2,1,1,0,1,5,True
91311176,18,8,28,2,1,1,0,1,5,True
91311499,1,0,0,0,0,0,0,0,0,False
91311499,2,1,1,0,0,0,1,0,1,False
91311499,3,4,6,1,1,0,1,1,4,False
91311499,4,7,9,1,2,0,1,2,6,False
91311499,5,9,12,1,2,0,1,3,7,False
91311499,6,11,14,1,2,0,1,4,8,False
91311499,7,11,17,1,2,0,1,4,8,False
91311499,8,12,18,1,3,0,1,4,9,False
91311499,9,12,18,1,3,0,1,4,9,False
91311499,10,11,18,1,3,0,0,4,8,False
91311499,11,10,16,0,3,0,0,4,7,False
91311499,12,7,13,0,2,0,0,3,5,False
91311499,13,5,12,0,2,0,0,2,4,False
91311499,14,3,12,0,2,0,0,1,3,False
91311499,15,5,11,0,2,0,0,2,4,False
91311499,16,5,11,0,1,0,0,2,3,False
91311499,17,7,17,0,1,0,0,3,4,False
91311499,18,10,20,0,1,0,0,3,4,False
91311092,1,1,4,3,1,0,0,0,4,True
91311092,2,5,11,6,2,2,1,0,11,True
91311092,3,9,18,6,3,2,1,1,13,True
91311092,4,11,21,7,4,2,1,1,15,True
91311092,5,13,25,8,5,6,2,2,23,True
91311092,6,15,29,8,6,6,2,3,25,True
91311092,7,16,33,9,7,7,2,3,28,True
91311092,8,19,39,10,8,7,3,3,31,True
91311092,9,18,37,7,7,7,3,3,27,True
91311092,10,15,33,4,6,5,2,3,20,True
91311092,11,12,30,4,6,5,2,3,20,True
91311092,12,10,29,3,5,5,2,3,18,True
91311092,13,8,30,2,4,1,1,2,10,True
91311092,14,7,28,2,3,1,1,1,8,True
91311092,15,6,26,1,2,0,1,1,5,True
91311092,16,3,20,0,1,0,0,1,2,True
91311092,17,3,18,0,1,0,0,1,2,True
91311092,18,2,15,0,1,0,0,1,2,True
91311404,1,0,0,0,0,0,0,0,0,False
91311404,2,3,6,3,1,0,1,0,5,False
91311404,3,8,11,5,2,1,1,1,10,False
91311404,4,10,15,5,2,1,1,1,10,False
91311404,5,13,19,5,3,1,2,2,13,False
91311404,6,15,23,5,3,1,2,2,13,False
91311404,7,17,28,5,4,1,2,2,14,False
91311404,8,21,34,6,4,1,2,2,15,False
91311404,9,24,37,9,5,1,2,2,19,False
91311404,10,22,34,6,4,1,1,3,15,False
91311404,11,19,34,5,4,0,1,3,13,False
91311404,12,18,34,6,4,0,1,3,14,False
91311404,13,16,35,7,3,0,0,2,12,False
91311404,14,17,35,7,4,0,0,2,13,False
91311404,15,18,35,7,3,0,0,3,13,False
91311404,16,15,31,6,3,0,0,4,13,False
91311404,17,12,33,3,2,0,0,4,9,False
91311404,18,12,32,3,2,0,0,3,8,False
