@relation 'SemanalAcumulada_7-UltimasSemanas_7x1-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
16,10,25,5,5,0,1,1,True
17,10,24,5,4,0,1,1,True
18,8,21,4,3,0,1,0,True
1,2,2,1,0,0,0,0,False
2,5,9,1,0,0,1,0,False
3,9,16,2,1,0,1,1,False
4,12,21,3,2,0,1,2,False
5,13,23,3,2,0,1,3,False
6,14,26,3,2,0,1,3,False
7,15,29,3,2,0,1,3,False
8,16,34,5,3,4,2,3,False
9,13,31,5,3,4,1,3,False
10,12,28,7,2,4,1,3,False
11,13,30,8,2,4,1,3,False
12,13,34,9,3,5,1,2,False
13,13,34,9,4,5,1,2,False
14,12,34,9,4,5,1,2,False
15,12,32,7,4,1,1,3,False
16,14,30,7,4,1,1,3,False
17,16,32,5,4,1,1,3,False
18,18,32,5,3,1,1,2,False
1,2,5,4,1,1,0,0,False
2,8,12,6,2,1,0,0,False
3,11,17,6,3,1,1,0,False
4,16,23,9,4,1,1,1,False
5,19,28,10,5,4,1,2,False
6,23,33,11,6,5,2,3,False
7,27,38,14,7,5,2,3,False
8,29,38,11,7,4,2,3,False
9,26,34,9,7,4,3,3,False
10,24,33,10,6,4,2,3,False
11,20,34,7,6,4,2,3,False
12,19,31,7,6,2,2,2,False
13,18,30,8,6,1,1,1,False
14,15,28,6,6,1,1,1,False
15,15,30,5,6,1,2,2,False
16,13,30,5,5,1,1,3,False
17,15,29,6,5,1,1,3,False
18,17,26,6,4,1,1,2,False
1,0,0,0,0,0,0,0,False
2,2,4,4,1,2,0,0,False
3,6,9,5,2,5,1,0,False
4,10,15,9,3,11,2,1,False
5,14,21,13,4,11,2,2,False
6,14,25,13,4,11,2,2,False
7,14,29,13,4,11,2,2,False
8,17,34,18,5,12,2,2,False
9,17,33,15,5,10,2,2,False
10,16,32,16,4,7,1,3,False
11,13,28,12,4,1,0,3,False
12,10,25,10,3,1,0,2,False
13,10,24,10,3,1,0,2,False
