@relation SemanalAcumulada_6-UltimasSemanas_6x1_reprovados

@attribute matricula numeric
@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute total numeric
@attribute evasao {False,True}

@data
91311435,5,7,12,3,1,1,1,1,7,False
91311435,6,9,16,5,2,1,1,2,11,False
91311435,7,12,20,6,3,2,1,2,14,False
91311435,8,13,22,5,4,1,2,2,14,False
91311435,9,10,20,4,4,1,1,2,12,False
91311435,10,10,18,3,4,1,1,1,10,False
91311435,11,12,20,3,5,1,1,2,12,False
91311435,12,11,17,1,5,1,1,1,9,False
91311435,13,9,15,1,5,1,1,1,9,False
91311435,14,8,13,1,5,1,0,1,8,False
91311435,15,9,16,1,6,1,1,2,11,False
91311435,16,10,18,1,5,1,1,3,11,False
91311435,17,9,16,1,4,1,1,2,9,False
91311435,18,11,18,1,3,1,1,2,8,False
91311558,1,0,0,0,0,0,0,0,0,False
91311558,2,0,0,0,0,0,0,0,0,False
91311558,3,0,0,0,0,0,0,0,0,False
91311558,4,2,4,1,1,1,0,0,3,False
91311558,5,6,11,1,2,1,0,1,5,False
91311558,6,8,17,3,2,2,0,1,8,False
91311558,7,10,23,5,3,2,0,1,11,False
91311558,8,16,30,8,4,2,1,1,16,False
91311558,9,19,34,10,4,2,1,1,18,False
91311558,10,20,35,9,4,1,1,2,17,False
91311558,11,17,33,9,4,1,1,1,16,False
91311558,12,17,34,8,4,0,1,1,14,False
91311558,13,17,33,7,4,1,1,1,14,False
91311558,14,15,30,4,4,1,0,1,10,False
91311558,15,14,31,2,5,1,1,1,10,False
91311558,16,12,29,2,4,1,1,0,8,False
91311558,17,13,28,2,3,1,1,0,7,False
91311558,18,15,25,1,3,1,1,0,6,False
91311299,1,0,2,0,0,0,0,0,0,False
91311299,2,1,6,1,0,0,0,0,1,False
91311299,3,3,11,5,0,0,1,1,7,False
91311299,4,4,15,5,1,0,1,2,9,False
91311299,5,9,20,6,2,0,1,3,12,False
91311299,6,10,24,7,3,0,1,4,15,False
91311299,7,13,27,10,3,2,1,4,20,False
91311299,8,14,30,9,4,2,2,4,21,False
91311299,9,14,28,8,4,5,1,3,21,False
91311299,10,13,30,8,3,5,1,2,19,False
91311299,11,10,32,7,3,5,1,2,18,False
91311299,12,11,33,7,2,6,1,1,17,False
91311299,13,8,35,4,2,4,1,1,12,False
91311299,14,9,35,5,2,4,0,1,12,False
91311299,15,12,38,5,3,1,1,2,12,False
91311299,16,13,35,5,3,1,1,3,13,False
91311299,17,13,32,5,2,1,1,3,12,False
91311299,18,13,30,6,2,1,1,3,13,False
91311300,1,1,1,0,0,0,0,0,0,False
91311300,2,3,5,0,0,0,1,0,1,False
91311300,3,6,9,3,1,0,1,1,6,False
91311300,4,11,14,8,2,2,1,2,15,False
91311300,5,14,18,10,3,5,2,3,23,False
91311300,6,18,22,11,4,5,2,4,26,False
91311300,7,20,24,13,5,6,2,4,30,False
91311300,8,20,25,13,6,6,2,4,31,False
91311300,9,21,25,13,5,6,2,3,29,False
91311300,10,19,24,10,4,5,2,3,24,False
91311300,11,21,25,9,4,2,1,3,19,False
91311300,12,19,24,9,3,3,1,2,18,False
91311300,13,18,25,9,3,2,1,2,17,False
91311300,14,18,22,12,3,2,0,2,19,False
91311300,15,16,22,10,4,2,1,3,20,False
91311300,16,16,21,9,4,1,1,3,18,False
91311300,17,13,19,12,3,1,1,3,20,False
91311300,18,13,19,13,3,0,1,3,20,False
91311155,1,2,3,0,1,0,0,0,1,False
91311155,2,4,7,2,2,1,1,0,6,False
91311155,3,4,9,2,2,1,1,0,6,False
91311155,4,6,11,3,3,1,1,1,9,False
91311155,5,9,16,6,4,4,2,1,17,False
91311155,6,12,23,7,5,5,2,1,20,False
91311155,7,13,24,9,5,5,2,1,22,False
91311155,8,15,26,7,5,4,2,1,19,False
91311155,9,17,27,7,5,4,2,1,19,False
91311155,10,18,28,6,5,4,2,1,18,False
91311155,11,17,27,3,5,1,1,1,11,False
91311155,12,14,21,2,4,0,1,1,8,False
91311155,13,12,19,0,4,0,1,1,6,False
91311155,14,10,18,0,4,0,1,1,6,False
91311155,15,12,21,0,5,0,1,2,8,False
91311155,16,9,19,0,4,0,1,1,6,False
91311155,17,10,21,0,3,0,1,1,5,False
91311155,18,15,25,0,3,0,1,1,5,False
91311467,1,0,0,0,0,0,0,0,0,False
91311467,2,1,1,1,1,0,0,0,2,False
91311467,3,5,7,2,2,1,1,0,6,False
91311467,4,7,11,2,3,1,1,1,8,False
91311467,5,10,17,4,4,2,1,1,12,False
91311467,6,12,20,4,4,2,1,2,13,False
91311467,7,14,24,4,4,2,1,2,13,False
91311467,8,16,29,4,4,2,2,2,14,False
91311467,9,16,29,4,3,1,1,2,11,False
91311467,10,17,30,5,2,1,1,1,10,False
91311467,11,17,27,3,1,0,1,2,7,False
91311467,12,19,28,4,1,1,1,1,8,False
91311467,13,20,29,4,2,1,1,1,9,False
91311467,14,18,29,3,1,1,0,1,6,False
91311467,15,17,28,2,1,1,1,2,7,False
91311467,16,18,28,1,1,1,1,2,6,False
91311467,17,18,29,1,1,1,1,1,5,False
91311467,18,19,30,2,1,0,1,1,5,False
91311430,1,0,0,0,0,0,0,0,0,False
91311430,2,1,3,3,1,1,1,0,6,False
91311430,3,3,6,3,2,1,1,1,8,False
91311430,4,5,9,4,3,4,1,1,13,False
91311430,5,6,10,5,4,4,1,2,16,False
91311430,6,7,11,6,4,5,1,2,18,False
91311430,7,9,14,7,5,5,2,2,21,False
91311430,8,11,15,4,4,4,1,2,15,False
91311430,9,12,15,6,3,4,1,1,15,False
91311430,10,10,12,5,2,1,1,1,10,False
91311430,11,9,11,4,1,1,1,0,7,False
91311430,12,11,13,4,2,1,1,0,8,False
91311430,13,12,13,3,2,1,1,0,7,False
91311430,14,10,11,3,2,1,1,0,7,False
91311430,15,9,10,1,2,1,1,1,6,False
91311430,16,10,13,1,2,1,1,1,6,False
91311430,17,11,14,1,2,1,1,1,6,False
91311430,18,11,14,0,1,0,1,1,3,False
91211090,1,2,5,1,1,0,0,0,2,False
91211090,2,5,9,2,2,1,1,0,6,False
91211090,3,7,12,2,3,1,1,1,8,False
91211090,4,9,16,3,3,1,1,1,9,False
91211090,5,9,20,3,3,1,1,1,9,False
91211090,6,11,23,4,3,2,1,1,11,False
91211090,7,12,22,3,3,2,2,1,11,False
91211090,8,10,22,2,2,1,1,1,7,False
91211090,9,10,24,2,1,1,1,0,5,False
91211090,10,9,24,1,2,1,1,0,5,False
91211090,11,12,25,2,3,1,1,1,8,False
91211090,12,11,27,2,4,0,1,1,8,False
91211090,13,9,26,2,3,0,0,1,6,False
91211090,14,10,25,2,4,0,1,1,8,False
91211090,15,9,24,5,5,0,1,1,12,False
91211090,16,9,21,5,4,0,1,1,11,False
91211090,17,7,19,4,3,0,1,0,8,False
91211090,18,7,16,3,2,0,1,0,6,False
91311412,1,2,2,1,0,0,0,0,1,False
91311412,2,5,9,1,0,0,1,0,2,False
91311412,3,9,16,2,1,0,1,1,5,False
91311412,4,12,21,3,2,0,1,2,8,False
91311412,5,13,23,3,2,0,1,3,9,False
91311412,6,14,26,3,2,0,1,3,9,False
91311412,7,13,27,2,2,0,1,3,8,False
91311412,8,13,27,5,3,4,1,3,16,False
91311412,9,9,24,4,2,4,1,2,13,False
91311412,10,9,23,6,1,4,1,2,14,False
91311412,11,12,28,8,2,4,1,2,17,False
91311412,12,12,31,9,3,5,1,2,20,False
91311412,13,12,31,9,4,5,1,2,21,False
91311412,14,9,27,6,3,1,0,2,12,False
91311412,15,12,28,7,4,1,1,3,16,False
91311412,16,11,26,4,4,1,1,2,12,False
91311412,17,12,25,3,3,1,1,2,10,False
91311412,18,17,26,4,2,0,1,2,9,False
91311422,1,2,5,4,1,1,0,0,6,False
91311422,2,8,12,6,2,1,0,0,9,False
91311422,3,11,17,6,3,1,1,0,11,False
91311422,4,16,23,9,4,1,1,1,16,False
91311422,5,19,28,10,5,4,1,2,22,False
91311422,6,23,33,11,6,5,2,3,27,False
91311422,7,25,33,10,6,4,2,3,25,False
91311422,8,23,31,9,6,4,2,3,24,False
91311422,9,23,29,9,6,4,2,3,24,False
91311422,10,19,27,7,5,4,2,2,20,False
91311422,11,17,29,6,5,1,2,2,16,False
91311422,12,15,26,6,5,1,1,1,14,False
91311422,13,14,25,5,5,1,1,1,13,False
91311422,14,11,23,5,5,1,1,1,13,False
91311422,15,12,27,5,5,1,1,2,14,False
91311422,16,12,26,4,5,1,1,3,14,False
91311422,17,14,22,6,4,1,1,2,14,False
91311422,18,15,24,5,3,0,1,2,11,False
91311442,1,0,0,0,0,0,0,0,0,False
91311442,2,2,4,4,1,2,0,0,7,False
91311442,3,6,9,5,2,5,1,0,13,False
91311442,4,10,15,9,3,11,2,1,26,False
91311442,5,14,21,13,4,11,2,2,32,False
91311442,6,14,25,13,4,11,2,2,32,False
91311442,7,14,29,13,4,11,2,2,32,False
91311442,8,15,30,14,4,10,2,2,32,False
91311442,9,13,28,14,4,7,1,2,28,False
91311442,10,12,26,12,3,1,0,2,18,False
91311442,11,9,22,8,3,1,0,2,14,False
91311442,12,10,21,10,3,1,0,2,16,False
91311442,13,10,20,10,3,1,0,2,16,False
91311442,14,8,20,5,3,0,0,2,10,False
91311442,15,9,23,7,3,0,1,3,14,False
91311442,16,10,25,6,3,0,1,2,12,False
91311442,17,10,28,6,2,0,1,1,10,False
91311442,18,13,30,6,2,0,1,1,10,False
91311173,1,2,4,2,0,0,0,0,2,False
91311173,2,4,6,3,0,1,0,0,4,False
91311173,3,4,10,3,0,1,0,0,4,False
91311173,4,5,13,8,1,4,2,1,16,False
91311173,5,7,18,8,1,4,2,2,17,False
91311173,6,7,22,8,1,4,2,2,17,False
91311173,7,6,22,6,1,4,2,2,15,False
91311173,8,7,27,6,2,3,3,2,16,False
91311173,9,7,28,6,2,3,3,2,16,False
91311173,10,8,30,3,2,0,1,2,8,False
91311173,11,8,29,4,2,0,1,2,9,False
91311173,12,10,30,5,3,1,1,2,12,False
91311173,13,10,31,5,3,1,1,2,12,False
91311173,14,13,31,4,3,1,1,2,11,False
91311173,15,16,32,4,4,1,1,3,13,False
91311173,16,16,33,2,3,1,1,2,9,False
91311173,17,17,35,1,3,1,1,1,7,False
91311173,18,20,37,0,2,2,1,1,6,False
91211408,1,2,2,2,1,1,0,0,4,False
91211408,2,5,8,4,2,1,1,0,8,False
91211408,3,6,11,4,2,1,1,0,8,False
91211408,4,9,15,4,3,1,1,1,10,False
91211408,5,12,19,5,4,4,1,1,15,False
91211408,6,15,23,5,5,4,1,2,17,False
91211408,7,16,26,5,5,3,1,2,16,False
91211408,8,15,24,4,5,3,1,2,15,False
91211408,9,16,26,4,5,3,1,2,15,False
91211408,10,15,25,4,5,3,1,2,15,False
91211408,11,13,22,3,4,0,1,2,10,False
91211408,12,11,21,3,3,0,1,1,8,False
91211408,13,10,18,1,3,0,1,1,6,False
91211408,14,10,17,0,3,0,0,1,4,False
91211408,15,12,18,0,4,0,1,2,7,False
91211408,16,12,19,0,3,0,1,1,5,False
91211408,17,14,23,0,3,0,1,1,5,False
91211408,18,19,26,0,3,0,1,1,5,False
91311556,1,0,0,0,0,0,0,0,0,False
91311556,2,0,0,0,0,0,0,0,0,False
91311556,3,0,0,0,0,0,0,0,0,False
91311556,4,5,6,5,1,3,0,1,10,False
91311556,5,7,13,5,2,3,0,2,12,False
91311556,6,12,20,7,3,3,0,2,15,False
91311556,7,14,26,8,4,4,0,2,18,False
91311556,8,18,33,10,5,4,1,2,22,False
91311556,9,21,38,10,5,4,1,2,22,False
91311556,10,20,37,5,5,1,1,2,14,False
91311556,11,22,36,6,5,1,1,2,15,False
91311556,12,21,35,5,5,2,1,2,15,False
91311556,13,22,35,4,5,1,1,2,13,False
91311556,14,22,34,3,5,1,1,2,12,False
91311556,15,23,35,4,6,1,1,3,15,False
91311556,16,22,36,4,6,1,1,3,15,False
91311556,17,21,36,5,5,1,1,3,15,False
91311556,18,20,34,4,4,0,1,3,12,False
91311487,1,0,0,0,0,0,0,0,0,False
91311487,2,3,4,0,0,0,1,0,1,False
91311487,3,6,7,1,0,0,1,0,2,False
91311487,4,11,14,2,1,0,1,1,5,False
91311487,5,15,19,4,2,3,2,1,12,False
91311487,6,19,25,6,3,4,2,2,17,False
91311487,7,22,29,7,4,4,2,2,19,False
91311487,8,21,31,7,5,4,2,2,20,False
91311487,9,21,31,7,5,4,2,2,20,False
91311487,10,20,29,6,4,4,2,1,17,False
91311487,11,18,28,5,4,1,1,2,13,False
91311487,12,15,26,4,4,1,1,1,11,False
91311487,13,13,27,3,3,1,1,1,9,False
91311487,14,12,23,4,2,1,0,1,8,False
91311487,15,11,24,4,3,1,1,1,10,False
91311487,16,10,25,6,4,1,1,2,14,False
91311487,17,13,26,6,3,1,1,1,12,False
91311487,18,14,25,6,2,0,1,1,10,False
91311392,1,1,4,0,0,0,0,0,0,False
91311392,2,3,9,2,0,1,1,0,4,False
91311392,3,7,16,3,1,1,1,1,7,False
91311392,4,11,21,4,2,1,1,2,10,False
91311392,5,15,26,5,3,4,1,3,16,False
91311392,6,18,33,7,4,4,1,3,19,False
91311392,7,20,35,9,5,5,1,3,23,False
91311392,8,19,36,7,5,4,1,3,20,False
91311392,9,17,33,6,4,4,1,2,17,False
91311392,10,15,34,5,3,4,1,2,15,False
91311392,11,14,35,5,3,1,1,2,12,False
91311392,12,12,32,4,2,2,1,2,11,False
91311392,13,15,32,4,2,1,1,2,10,False
91311392,14,17,33,5,3,1,0,2,11,False
91311392,15,19,35,5,3,1,1,3,13,False
91311392,16,19,33,6,3,1,1,3,14,False
91311392,17,17,32,6,2,1,1,2,12,False
91311392,18,20,33,5,2,0,1,2,10,False
91311268,1,0,0,0,0,0,0,0,0,False
91311268,2,1,6,0,0,0,0,0,0,False
91311268,3,3,12,0,0,0,1,0,1,False
91311268,4,5,14,1,1,0,1,1,4,False
91311268,5,9,20,3,2,3,1,1,10,False
91311268,6,11,24,7,3,3,1,2,16,False
91311268,7,12,26,8,3,4,1,2,18,False
91311268,8,15,27,11,4,4,2,2,23,False
91311268,9,14,25,11,4,4,1,2,22,False
91311268,10,15,28,10,4,4,1,2,21,False
91311268,11,15,26,11,4,1,1,3,20,False
91311268,12,16,25,7,3,1,1,2,14,False
91311268,13,18,27,7,4,1,1,2,15,False
91311268,14,17,24,4,4,1,0,2,11,False
91311268,15,19,24,4,5,1,1,2,13,False
91311268,16,16,21,4,4,1,1,1,11,False
91311268,17,17,24,5,3,1,1,1,11,False
91311268,18,17,26,6,3,1,1,1,12,False
91311178,1,3,5,2,1,1,0,0,4,False
91311178,2,7,9,2,2,1,1,0,6,False
91311178,3,11,14,2,3,1,1,1,8,False
91311178,4,14,17,3,4,1,1,1,10,False
91311178,5,18,22,5,5,4,1,2,17,False
91311178,6,21,26,6,6,4,1,2,19,False
91311178,7,20,26,5,5,4,1,2,17,False
91311178,8,20,27,5,5,4,1,2,17,False
91311178,9,17,24,5,4,4,1,1,15,False
91311178,10,17,25,4,4,4,1,2,15,False
91311178,11,15,22,2,3,1,1,2,9,False
91311178,12,14,21,3,3,2,1,2,11,False
91311178,13,16,20,3,4,1,2,2,12,False
91311178,14,14,19,3,3,1,1,2,10,False
91311178,15,15,21,3,4,1,1,3,12,False
91311178,16,13,20,3,3,1,1,2,10,False
91311178,17,15,25,3,3,1,1,1,9,False
91311178,18,20,29,2,2,0,1,1,6,False
91311296,1,0,1,0,0,0,0,0,0,False
91311296,2,4,7,1,0,1,1,0,3,False
91311296,3,8,14,2,1,1,1,1,6,False
91311296,4,15,21,3,2,1,1,2,9,False
91311296,5,18,26,5,3,4,2,3,17,False
91311296,6,22,32,7,3,4,2,4,20,False
91311296,7,25,35,8,3,5,2,4,22,False
91311296,8,27,35,7,4,4,2,4,21,False
91311296,9,23,34,6,3,4,2,3,18,False
91311296,10,16,31,5,2,4,2,2,15,False
91311296,11,16,32,3,1,1,1,2,8,False
91311296,12,15,31,2,1,2,1,1,7,False
91311296,13,15,31,2,2,1,1,1,7,False
91311296,14,11,29,3,1,1,0,1,6,False
91311296,15,14,29,3,2,1,1,2,9,False
91311296,16,15,27,3,2,1,1,3,10,False
91311296,17,14,28,3,2,1,1,3,10,False
91311296,18,17,30,2,2,0,1,3,8,False
91311151,1,2,2,4,1,2,0,0,7,False
91311151,2,5,7,5,2,2,1,0,10,False
91311151,3,8,10,5,3,2,1,1,12,False
91311151,4,10,14,6,3,2,1,1,13,False
91311151,5,11,16,7,3,2,1,1,14,False
91311151,6,13,18,9,4,3,1,2,19,False
91311151,7,12,20,6,3,2,1,2,14,False
91311151,8,11,17,5,3,2,1,2,13,False
91311151,9,11,18,5,2,2,1,1,11,False
91311151,10,12,18,4,3,2,1,2,12,False
91311151,11,15,21,4,3,3,1,2,13,False
91311151,12,13,22,2,2,2,1,1,8,False
91311151,13,12,18,1,2,1,1,1,6,False
91311151,14,13,20,1,2,1,1,1,6,False
91311151,15,11,18,1,2,1,1,1,6,False
91311151,16,10,18,1,1,1,1,1,5,False
91311151,17,11,19,0,1,0,1,1,3,False
91311151,18,17,22,0,1,0,1,1,3,False
91311207,1,0,0,0,0,0,0,0,0,False
91311207,2,1,5,0,1,0,1,0,2,False
91311207,3,1,9,0,1,0,1,0,2,False
91311207,4,2,11,1,2,1,1,1,6,False
91311207,5,6,17,2,3,4,1,2,12,False
91311207,6,7,20,2,3,4,1,2,12,False
91311207,7,9,22,3,4,5,1,2,15,False
91311207,8,10,20,3,3,5,0,2,13,False
91311207,9,12,18,4,3,5,0,2,14,False
91311207,10,15,22,5,2,5,0,2,14,False
91311207,11,12,18,4,2,2,0,2,10,False
91311207,12,13,18,5,2,3,0,2,12,False
91311207,13,12,21,5,1,2,0,2,10,False
91311207,14,13,22,6,2,2,0,2,12,False
91311207,15,12,23,5,3,2,1,2,13,False
91311207,16,8,20,3,3,1,1,1,9,False
91311207,17,9,23,3,2,1,1,0,7,False
91311207,18,9,23,2,2,0,1,0,5,False
91311215,1,1,2,1,0,1,0,0,2,False
91311215,2,5,8,2,0,1,1,0,4,False
91311215,3,7,11,3,1,1,1,1,7,False
91311215,4,9,16,4,1,1,1,1,8,False
91311215,5,10,22,4,1,1,1,2,9,False
91311215,6,13,26,7,2,1,1,3,14,False
91311215,7,15,30,7,2,1,1,3,14,False
91311215,8,11,28,6,2,1,0,3,12,False
91311215,9,11,29,5,2,1,0,2,10,False
91311215,10,9,29,4,2,1,0,2,9,False
91311215,11,11,29,6,3,2,0,2,13,False
91311215,12,9,28,5,2,2,0,1,10,False
91311215,13,6,28,4,2,1,0,1,8,False
91311215,14,10,29,5,3,3,0,1,12,False
91311215,15,11,32,6,3,3,1,2,15,False
91311215,16,12,34,6,4,3,1,3,17,False
91311215,17,12,35,4,3,2,1,3,13,False
91311215,18,14,36,2,3,2,1,3,11,False
91311269,1,0,0,0,0,0,0,0,0,False
91311269,2,3,4,1,1,1,1,0,4,False
91311269,3,9,10,2,2,1,1,1,7,False
91311269,4,13,14,3,3,1,1,1,9,False
91311269,5,17,18,4,4,1,1,1,11,False
91311269,6,19,20,4,4,1,1,2,12,False
91311269,7,23,24,5,4,2,1,2,14,False
91311269,8,22,23,4,4,1,0,2,11,False
91311269,9,17,18,3,3,1,0,1,8,False
91311269,10,15,17,2,2,1,0,1,6,False
91311269,11,14,16,1,2,1,0,2,6,False
91311269,12,14,17,1,2,1,0,1,5,False
91311269,13,14,17,1,3,0,0,1,5,False
91311269,14,15,17,1,3,0,1,1,6,False
91311269,15,17,20,1,4,0,1,2,8,False
91311269,16,17,21,1,4,0,1,2,8,False
91311269,17,17,23,1,3,0,1,1,6,False
91311269,18,21,26,1,3,0,1,1,6,False
91311146,1,0,0,0,0,0,0,0,0,False
91311146,2,4,6,2,1,1,1,0,5,False
91311146,3,7,9,2,2,1,1,1,7,False
91311146,4,9,13,3,3,2,2,1,11,False
91311146,5,12,19,3,4,2,2,2,13,False
91311146,6,12,24,3,4,2,2,2,13,False
91311146,7,13,28,3,5,2,2,2,14,False
91311146,8,13,29,1,4,1,2,2,10,False
91311146,9,12,31,2,4,1,2,1,10,False
91311146,10,14,32,1,4,0,1,2,8,False
91311146,11,12,32,1,3,0,1,1,6,False
91311146,12,14,31,2,4,1,1,1,9,False
91311146,13,13,31,2,3,1,1,1,8,False
91311146,14,15,30,2,4,1,1,1,9,False
91311146,15,15,31,1,4,1,1,2,9,False
91311146,16,12,29,1,3,1,1,2,8,False
91311146,17,13,28,1,3,1,1,2,8,False
91311146,18,16,30,2,2,1,1,2,8,False
91311205,1,0,3,0,0,0,0,0,0,False
91311205,2,1,8,2,1,1,0,0,4,False
91311205,3,5,13,4,2,2,1,1,10,False
91311205,4,8,19,4,2,2,1,2,11,False
91311205,5,9,22,4,3,2,1,3,13,False
91311205,6,10,25,4,3,2,1,3,13,False
91311205,7,12,26,5,4,3,1,3,16,False
91311205,8,14,27,3,4,2,2,3,14,False
91311205,9,10,27,1,3,1,1,2,8,False
91311205,10,8,27,1,3,1,1,2,8,False
91311205,11,10,30,2,3,2,1,2,10,False
91311205,12,10,30,3,3,2,1,2,11,False
91311205,13,8,29,2,2,1,1,2,8,False
91311205,14,7,27,3,2,1,1,2,9,False
91311205,15,9,28,3,2,1,1,3,10,False
91311205,16,9,24,3,2,1,1,3,10,False
91311205,17,7,23,2,1,0,1,2,6,False
91311205,18,11,25,4,1,0,1,2,8,False
91311154,1,0,4,0,0,0,0,0,0,False
91311154,2,4,8,4,1,1,0,0,6,False
91311154,3,8,15,7,2,1,1,0,11,False
91311154,4,13,22,8,3,1,1,1,14,False
91311154,5,16,26,8,4,1,2,1,16,False
91311154,6,18,31,9,4,4,2,2,21,False
91311154,7,20,30,10,5,5,2,2,24,False
91311154,8,20,31,7,5,4,2,2,20,False
91311154,9,17,25,4,5,4,1,2,16,False
91311154,10,12,19,3,4,4,1,1,13,False
91311154,11,10,16,3,3,4,0,1,11,False
91311154,12,9,13,2,4,1,0,0,7,False
91311154,13,8,11,2,3,1,0,0,6,False
91311154,14,6,11,2,3,1,0,0,6,False
91311154,15,7,14,2,2,1,1,1,7,False
91311154,16,8,14,2,2,1,1,1,7,False
91311154,17,8,18,2,2,1,1,1,7,False
91311154,18,9,18,2,1,1,1,1,6,False
91311209,1,0,0,0,0,0,0,0,0,False
91311209,2,2,2,1,0,1,0,0,2,False
91311209,3,5,8,2,1,1,1,0,5,False
91311209,4,8,12,2,2,1,1,1,7,False
91311209,5,9,14,3,3,4,1,1,12,False
91311209,6,10,18,3,3,4,1,2,13,False
91311209,7,10,18,3,3,4,1,2,13,False
91311209,8,9,19,2,3,3,1,2,11,False
91311209,9,7,14,1,2,3,0,2,8,False
91311209,10,4,10,1,1,3,0,1,6,False
91311209,11,4,9,0,0,0,0,2,2,False
91311209,12,4,6,0,0,0,0,1,1,False
91311209,13,4,6,0,0,0,0,1,1,False
91311209,14,5,5,1,0,0,0,1,2,False
91311209,15,5,5,1,1,0,0,1,3,False
91311209,16,6,6,1,1,0,0,1,3,False
91311209,17,8,10,1,1,0,0,1,3,False
91311209,18,10,12,1,1,0,0,1,3,False
91311179,1,0,0,0,0,0,0,0,0,False
91311179,2,1,1,2,1,1,0,0,4,False
91311179,3,2,4,2,1,1,0,1,5,False
91311179,4,3,6,2,2,1,0,2,7,False
91311179,5,4,8,3,3,1,0,2,9,False
91311179,6,4,10,3,3,1,0,2,9,False
91311179,7,6,13,4,4,2,0,2,12,False
91311179,8,8,17,3,4,1,0,2,10,False
91311179,9,11,18,4,5,2,0,1,12,False
91311179,10,12,18,6,4,2,0,0,12,False
91311179,11,14,20,5,4,2,0,1,12,False
91311179,12,15,21,7,5,2,0,1,15,False
91311179,13,15,21,7,5,1,0,1,14,False
91311179,14,13,20,6,4,1,0,1,12,False
91311179,15,11,20,5,4,0,0,1,10,False
91311179,16,10,20,3,4,0,0,2,9,False
91311179,17,11,22,4,3,0,0,2,9,False
91311179,18,13,23,2,2,0,0,2,6,False
91311165,1,2,4,4,1,2,0,0,7,False
91311165,2,5,10,6,1,2,0,0,9,False
91311165,3,8,16,8,2,2,1,1,14,False
91311165,4,13,23,10,3,2,1,2,18,False
91311165,5,17,30,12,4,2,1,3,22,False
91311165,6,18,33,15,5,4,1,3,28,False
91311165,7,19,34,12,5,2,1,3,23,False
91311165,8,19,35,11,6,2,2,3,24,False
91311165,9,17,35,9,5,2,1,2,19,False
91311165,10,15,32,7,4,2,1,1,15,False
91311165,11,14,32,5,4,2,1,1,13,False
91311165,12,16,36,3,4,1,1,1,10,False
91311165,13,15,35,3,4,1,1,1,10,False
91311165,14,17,34,4,4,1,0,1,10,False
91311165,15,19,33,4,4,1,1,2,12,False
91311165,16,18,34,4,5,1,1,3,14,False
91311165,17,19,34,4,4,1,1,2,12,False
91311165,18,22,34,3,3,0,1,2,9,False
91211427,1,1,3,1,1,0,0,0,2,False
91211427,2,4,8,2,2,1,0,0,5,False
91211427,3,5,9,2,3,1,0,1,7,False
91211427,4,5,10,2,3,1,0,1,7,False
91211427,5,6,11,3,4,4,0,1,12,False
91211427,6,7,12,3,5,4,0,2,14,False
91211427,7,8,11,2,5,4,1,2,14,False
91211427,8,8,10,1,4,3,1,2,11,False
91211427,9,10,12,1,3,3,1,1,9,False
91211427,10,11,13,1,3,3,1,1,9,False
91211427,11,11,13,0,2,0,1,1,4,False
91211427,12,10,12,0,1,0,1,0,2,False
91211427,13,11,13,1,1,3,0,0,5,False
91211427,14,11,12,1,1,3,1,0,6,False
91211427,15,11,12,1,2,3,1,1,8,False
91211427,16,12,12,1,2,3,1,1,8,False
91211427,17,13,13,1,2,3,1,1,8,False
91211427,18,14,14,1,2,3,1,1,8,False
91311089,1,0,0,0,0,0,0,0,0,False
91311089,2,2,6,0,1,0,1,0,2,False
91311089,3,4,9,0,2,0,1,0,3,False
91311089,4,6,12,1,3,0,1,1,6,False
91311089,5,6,13,1,3,0,1,1,6,False
91311089,6,8,17,1,3,0,1,1,6,False
91311089,7,8,19,1,3,0,1,1,6,False
91311089,8,8,18,1,3,0,0,1,5,False
91311089,9,9,18,1,2,0,0,1,4,False
91311089,10,10,18,0,1,0,0,0,1,False
91311089,11,13,20,1,2,0,0,1,4,False
91311089,12,12,18,2,3,0,0,1,6,False
91311089,13,14,18,2,3,0,0,1,6,False
91311089,14,12,13,2,2,0,0,1,5,False
91311089,15,15,17,6,3,0,0,2,11,False
91311089,16,19,21,6,3,0,0,2,11,False
91311089,17,23,25,6,3,0,0,2,11,False
91311089,18,29,30,6,2,0,0,2,10,False
91311419,1,1,3,0,0,0,0,0,0,False
91311419,2,3,8,1,1,1,1,0,4,False
91311419,3,4,11,1,1,1,1,0,4,False
91311419,4,5,13,2,1,4,1,0,8,False
91311419,5,7,15,3,2,4,1,1,11,False
91311419,6,10,18,4,2,4,1,2,13,False
91311419,7,9,18,4,2,4,1,2,13,False
91311419,8,8,15,4,2,3,0,2,11,False
91311419,9,9,14,4,3,3,0,2,12,False
91311419,10,8,15,3,3,0,0,2,8,False
91311419,11,8,16,2,2,0,0,2,6,False
91311419,12,6,16,1,2,0,0,1,4,False
91311419,13,7,14,1,3,0,0,1,5,False
91311419,14,6,14,0,2,0,0,1,3,False
91311419,15,4,16,0,1,0,0,1,2,False
91311419,16,4,14,0,1,0,0,1,2,False
91311419,17,3,13,0,1,0,0,0,1,False
91311419,18,3,11,0,1,0,0,0,1,False
91311418,1,0,0,0,0,0,0,0,0,False
91311418,2,3,4,3,0,1,1,0,5,False
91311418,3,6,7,4,1,1,1,1,8,False
91311418,4,8,11,5,2,1,1,2,11,False
