@relation 'SemanalAcumulada_9-UltimasSemanas_9x2-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=15)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

15,21,38,5,8,2,2,1,False
15,22,34,13,7,3,2,3,False
15,19,34,9,5,2,2,2,False
15,24,48,6,4,1,2,2,False
15,10,28,2,4,1,2,1,False
15,16,46,4,6,2,2,1,False
15,23,30,6,4,2,1,2,False
15,19,44,8,4,1,2,2,False
15,23,45,3,8,1,2,1,False
15,28,49,7,7,2,2,2,False
15,42,60,8,5,2,2,3,False
15,26,42,11,5,2,2,3,False
15,20,42,7,3,1,2,3,False
15,32,48,4,6,1,2,2,False
15,14,30,7,3,2,2,1,False
15,52,59,12,8,1,2,2,False
15,15,33,7,5,1,1,3,False
15,28,40,4,7,2,2,1,False
15,19,35,8,3,4,2,2,False
15,26,42,4,7,2,2,3,False
15,54,56,24,6,7,2,2,False
15,26,44,3,8,1,2,3,False
15,36,42,8,6,2,2,3,False
15,39,51,10,5,2,2,2,False
15,28,44,10,7,2,2,3,False
15,22,40,11,3,4,2,1,False
15,28,44,9,7,2,2,3,False
15,55,63,7,5,2,2,2,False
15,35,48,5,8,2,2,2,False
15,8,15,3,5,2,1,0,True
15,16,27,2,8,2,2,2,False
15,25,48,9,7,1,2,1,False
15,19,53,11,4,6,2,2,False
15,25,34,15,6,3,2,3,False
15,21,34,2,7,0,2,2,False
15,26,44,4,2,1,2,2,False
15,17,20,4,3,1,2,1,False
15,15,37,5,6,0,2,1,True
15,16,42,10,5,5,2,3,False
15,23,40,9,8,1,2,2,False
15,14,35,13,5,1,1,3,False
15,20,48,5,5,1,2,3,False
15,19,32,3,6,0,2,2,False
15,32,53,7,8,2,2,3,False
15,19,37,6,5,1,2,1,False
15,25,51,7,4,2,2,3,False
15,25,37,8,6,2,2,2,False
