@relation 'SemanalAcumulada_6-UltimasSemanas_6x1-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=15)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

15,12,24,3,6,1,1,1,False
15,17,23,11,5,2,1,3,False
15,15,25,6,4,1,1,2,False
15,17,33,2,3,1,1,2,False
15,6,19,2,3,1,1,1,False
15,10,32,3,4,1,1,1,True
15,15,19,3,3,1,1,2,False
15,15,29,5,2,1,1,2,False
15,14,28,2,6,1,1,1,False
15,19,32,5,5,2,1,2,False
15,27,41,5,3,1,1,3,False
15,17,27,8,4,1,1,3,False
15,13,27,3,2,1,1,3,False
15,19,30,3,4,1,1,2,False
15,10,20,4,1,1,1,1,False
15,34,38,6,5,1,1,2,False
15,11,22,5,2,1,1,3,False
15,19,27,3,6,1,1,1,True
15,11,18,2,2,0,1,2,False
15,16,28,2,5,1,1,3,False
15,36,38,16,4,6,1,2,False
15,17,31,2,6,1,1,3,False
15,22,27,6,4,1,1,3,False
15,28,35,4,3,1,1,2,False
15,19,28,6,5,1,1,3,False
15,12,25,3,2,2,1,1,False
15,18,27,7,5,1,1,3,False
15,34,42,4,4,2,1,2,False
15,25,33,4,6,1,1,2,False
15,6,11,2,3,1,1,0,True
15,9,16,1,6,1,1,2,False
15,14,31,2,5,1,1,1,False
15,12,38,5,3,1,1,2,False
15,16,22,10,4,2,1,3,False
15,12,21,0,5,0,1,2,False
15,17,28,2,1,1,1,2,False
15,9,10,1,2,1,1,1,False
15,9,24,5,5,0,1,1,True
15,12,28,7,4,1,1,3,False
15,12,27,5,5,1,1,2,False
15,9,23,7,3,0,1,3,False
15,16,32,4,4,1,1,3,False
15,12,18,0,4,0,1,2,False
15,23,35,4,6,1,1,3,False
15,11,24,4,3,1,1,1,False
15,19,35,5,3,1,1,3,False
15,19,24,4,5,1,1,2,False
15,15,21,3,4,1,1,3,False
15,14,29,3,2,1,1,2,False
15,11,18,1,2,1,1,1,False
15,12,23,5,3,2,1,2,True
15,11,32,6,3,3,1,2,False
15,17,20,1,4,0,1,2,False
15,15,31,1,4,1,1,2,False
15,9,28,3,2,1,1,3,False
15,7,14,2,2,1,1,1,False
15,5,5,1,1,0,0,1,True
15,11,20,5,4,0,0,1,False
15,19,33,4,4,1,1,2,False
15,11,12,1,2,3,1,1,False
15,15,17,6,3,0,0,2,False
15,4,16,0,1,0,0,1,True
15,13,16,3,4,0,0,3,False
15,5,22,0,3,0,0,2,True
15,8,22,0,2,0,1,1,False
15,3,11,0,2,0,1,1,True
15,4,23,0,0,0,0,1,False
15,24,35,2,5,1,1,2,False
15,4,12,0,1,0,1,1,True
15,10,10,1,2,0,0,1,False
15,23,31,4,2,1,0,2,False
15,7,12,1,2,1,0,2,True
15,7,19,1,2,0,0,2,True
15,21,26,2,1,0,0,2,False
15,10,15,3,4,0,1,2,False
15,5,9,4,0,1,0,2,True
15,14,19,5,3,1,1,3,False
15,8,21,2,2,1,0,1,True
15,4,18,0,1,0,0,2,False
15,5,18,1,1,0,0,1,False
15,6,16,4,1,0,0,3,True
15,7,15,7,3,0,1,1,False
15,2,6,0,0,0,0,1,True
15,10,10,1,1,0,0,1,True
15,9,14,2,1,0,1,3,False
15,14,25,6,4,0,0,3,True
15,11,13,2,3,0,1,2,False
15,2,6,1,2,0,0,0,True
15,3,17,1,1,0,0,1,False
15,1,20,0,1,0,0,0,True
15,5,21,2,1,1,0,0,False
