@relation 'SemanalAcumulada_9-UltimasSemanas_9x2_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=14)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

14,22,38,5,8,2,1,2,False
14,22,31,14,7,3,1,3,False
14,17,31,9,5,2,1,1,False
14,25,47,9,3,2,2,1,False
14,9,27,3,4,2,1,1,False
14,15,44,4,6,2,2,1,False
14,24,30,8,4,2,0,2,False
14,18,42,9,4,2,2,1,False
14,25,47,4,8,2,1,1,False
14,26,48,8,7,3,1,1,False
14,42,59,6,4,3,2,2,False
14,25,40,10,5,2,1,3,False
14,21,41,8,3,5,1,3,False
14,34,49,6,6,2,2,1,False
14,15,30,9,3,2,2,1,False
14,51,59,13,8,2,2,1,False
14,13,32,9,5,2,0,2,False
14,29,39,5,7,2,2,1,False
14,18,36,9,2,4,1,1,False
14,27,40,5,7,2,2,3,False
14,53,55,22,6,8,2,1,False
14,27,42,4,8,2,1,3,False
14,38,44,10,5,2,2,3,False
14,37,49,12,5,2,2,2,False
14,28,41,11,6,2,1,3,False
14,21,38,11,2,4,1,2,False
14,26,42,7,6,2,1,3,False
14,55,63,8,5,3,2,1,False
14,34,49,7,8,2,2,1,False
14,7,14,3,5,2,0,1,False
14,16,26,4,8,2,1,2,False
14,25,49,11,6,2,1,1,False
14,15,51,9,4,6,1,2,False
14,27,34,15,6,3,1,3,False
14,20,35,3,7,1,2,1,False
14,25,42,4,2,1,1,2,False
14,16,19,5,3,2,2,0,False
14,16,36,3,5,1,2,1,False
14,14,40,9,4,5,1,2,False
14,23,38,10,8,2,2,2,False
14,11,33,10,4,1,0,2,False
14,17,46,5,4,1,2,2,False
14,18,30,3,6,0,1,2,False
14,33,54,8,8,2,2,2,False
14,21,39,7,5,2,1,2,False
14,24,52,9,5,2,1,2,False
14,24,37,12,6,2,1,3,False
14,23,33,5,5,2,2,2,False
14,24,45,6,2,2,1,2,False
14,18,28,4,4,3,2,2,False
14,18,30,7,3,3,0,2,False
14,16,43,9,4,4,0,2,False
14,23,26,2,4,1,1,2,False
14,20,46,2,5,1,2,1,False
14,13,40,4,4,2,2,2,False
14,14,24,5,5,5,0,1,False
14,7,12,1,0,0,0,2,False
14,18,30,8,6,2,0,1,False
14,24,49,9,7,3,1,1,False
14,17,19,1,3,3,2,1,False
14,16,24,2,3,0,0,1,False
14,10,22,2,3,0,0,2,False
14,18,24,6,6,1,0,3,False
14,9,27,3,5,3,0,2,False
14,10,30,2,3,0,1,1,False
14,4,17,0,1,0,1,1,False
14,17,35,6,2,3,1,1,False
14,42,54,9,7,2,1,2,False
14,5,19,0,2,0,1,1,False
14,15,15,0,1,0,0,0,False
14,35,51,9,3,1,1,2,False
14,15,23,3,2,2,1,1,False
14,9,24,2,3,0,0,2,False
14,35,47,6,3,1,1,1,False
14,10,18,4,3,1,0,1,False
14,10,25,5,1,1,1,2,False
14,25,35,10,5,2,1,2,False
14,17,39,5,3,2,0,1,False
14,6,35,0,3,0,1,2,False
14,10,26,3,2,1,0,0,True
14,16,30,12,4,5,1,2,False
14,8,17,5,4,0,0,2,False
14,5,14,1,1,0,0,1,True
14,15,15,1,2,0,0,1,True
14,12,19,5,0,0,0,3,False
14,19,37,9,5,0,0,3,False
14,16,22,5,5,0,1,1,False
14,10,16,5,4,1,1,1,True
14,3,21,0,1,0,0,1,False
14,4,25,0,1,0,0,0,True
14,9,29,2,2,1,0,1,True
14,5,14,0,2,0,0,2,False
14,9,32,2,4,1,1,2,True
14,19,39,7,4,0,0,2,False
14,7,12,1,2,0,1,2,True
14,5,19,0,1,0,0,2,True
14,13,27,4,3,1,1,2,True
14,14,33,2,4,2,1,3,False
14,21,35,10,6,2,1,3,False
14,12,20,2,4,2,1,0,True
14,9,27,8,3,1,1,1,True
14,3,4,1,1,1,1,0,True
14,14,24,2,2,0,0,2,True
14,4,12,1,2,0,0,0,True
14,8,25,2,2,0,1,2,True
14,24,35,7,5,5,1,2,False
14,15,41,7,3,4,2,2,False
14,4,7,0,0,0,0,1,True
14,1,6,0,0,0,0,0,True
14,1,15,0,0,0,0,0,True
14,10,24,1,0,0,1,2,True
14,5,8,2,0,1,0,1,True
14,2,4,2,1,1,0,1,True
14,9,15,3,2,1,0,1,True
14,5,5,4,3,2,0,0,True
14,15,22,5,3,0,0,3,True
14,5,39,2,2,0,0,1,True
14,0,1,0,0,0,0,0,True
14,3,10,1,2,0,0,0,True
14,17,27,5,3,0,0,0,True
14,11,20,5,3,0,0,1,True
14,2,2,1,0,0,0,0,True
14,5,12,4,2,2,0,1,True
14,1,3,0,0,0,0,0,True
14,7,15,3,2,1,0,1,True
14,3,11,1,1,1,0,1,True
14,3,5,2,1,0,0,0,True
14,0,0,0,0,0,0,0,True
14,1,5,3,0,0,0,0,True
14,2,3,1,0,0,0,0,True
14,7,8,3,2,1,0,1,True
14,0,0,0,0,0,0,0,True
14,1,5,0,0,0,0,1,True
14,4,10,0,2,0,0,1,True
14,1,1,0,0,0,0,1,True
14,15,30,9,1,1,0,0,True
14,2,18,0,2,0,0,1,True
14,2,12,0,1,0,0,1,True
14,1,1,0,0,0,0,1,True
14,0,0,0,0,0,0,0,True
14,1,1,0,0,0,0,0,True
14,4,6,1,1,0,0,1,True
14,5,7,1,3,0,0,0,True
14,4,33,1,0,0,0,0,True
14,2,9,2,1,0,0,1,True
14,8,9,0,1,0,0,0,True
14,0,0,0,0,0,0,0,True
14,1,4,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
14,8,17,2,2,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
14,2,2,0,1,0,0,1,True
14,3,7,0,0,0,0,0,True
14,2,25,1,0,0,0,1,True
