@relation 'SemanalAcumulada_7-UltimasSemanas_7x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=14)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

14,16,30,4,6,1,1,1,False
14,16,24,10,5,2,1,2,False
14,15,26,7,4,1,1,1,False
14,20,37,5,3,1,2,1,False
14,7,21,2,3,1,1,1,False
14,14,35,3,5,1,2,1,False
14,19,24,5,3,1,0,1,False
14,14,34,7,3,1,2,1,False
14,18,37,3,6,1,1,1,False
14,20,37,6,5,2,1,1,False
14,32,48,5,3,2,1,2,False
14,18,32,8,3,1,1,2,False
14,15,31,5,2,1,1,2,False
14,25,36,3,4,1,1,1,False
14,11,22,6,2,1,2,1,False
14,40,45,10,6,1,1,1,False
14,10,23,7,3,1,0,2,False
14,22,30,3,5,1,2,1,False
14,14,26,5,2,4,1,1,False
14,22,33,3,5,1,2,2,False
14,43,45,19,4,7,1,1,False
14,20,33,2,6,1,1,2,False
14,27,32,7,4,1,2,2,False
14,28,37,8,3,1,2,1,False
14,21,31,8,5,1,1,2,False
14,16,30,6,2,4,1,1,False
14,21,34,5,5,1,1,2,False
14,43,49,6,3,2,2,1,False
14,25,36,4,6,1,2,1,False
14,5,11,2,3,1,0,0,False
14,11,18,1,6,1,1,1,False
14,21,37,7,5,1,1,1,False
14,11,42,5,3,4,1,1,False
14,20,27,12,4,2,1,2,False
14,14,24,0,5,0,2,1,False
14,21,35,4,2,1,1,1,False
14,13,15,3,2,1,1,0,False
14,11,29,2,4,0,1,1,False
14,12,34,9,4,5,1,2,False
14,15,28,6,6,1,1,1,False
14,11,25,10,4,1,0,2,False
14,16,38,5,4,1,2,2,False
14,12,21,1,4,0,1,1,False
14,26,41,5,6,1,2,2,False
14,14,29,4,3,1,1,1,False
14,18,39,5,3,1,1,2,False
14,21,31,7,5,1,1,2,False
14,18,24,3,4,1,2,2,False
14,17,35,3,2,1,1,1,False
14,15,22,1,3,1,2,1,False
14,15,25,6,2,2,0,2,False
14,10,33,5,3,3,0,1,False
14,17,20,1,4,0,1,1,False
14,19,37,2,4,1,2,1,False
14,10,33,3,3,1,2,2,False
14,10,16,3,4,1,0,0,False
