@relation 'SemanalAcumulada_8-UltimasSemanas_8x2_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=14)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

14,20,35,5,7,2,1,1,False
14,18,27,11,6,3,1,2,False
14,16,29,8,4,2,1,1,False
14,22,41,6,3,1,2,1,False
14,8,24,2,3,1,1,1,False
14,15,40,4,6,2,2,1,False
14,21,27,6,3,2,0,1,False
14,15,37,7,4,1,2,1,False
14,21,41,3,7,1,1,1,False
14,23,43,7,6,2,1,1,False
14,37,53,5,4,2,2,2,False
14,22,36,9,4,2,1,2,False
14,16,35,6,2,1,1,2,False
14,30,42,4,5,1,2,1,False
14,13,26,7,3,2,2,1,False
14,46,52,12,7,1,2,1,False
14,11,27,7,4,1,0,2,False
14,27,36,4,6,2,2,1,False
14,16,32,8,2,4,1,1,False
14,24,37,4,6,2,2,2,False
14,48,50,21,5,7,2,1,False
14,23,38,3,7,1,1,2,False
14,32,37,8,5,2,2,2,False
14,33,44,10,4,2,2,1,False
14,25,37,9,6,2,1,2,False
14,19,34,10,2,4,1,1,False
14,23,38,6,6,2,1,2,False
14,50,56,7,4,2,2,1,False
14,30,42,5,7,2,2,1,False
14,6,12,3,4,2,0,0,False
14,14,22,2,7,2,1,1,False
14,23,43,9,6,1,1,1,False
14,14,47,8,3,6,1,1,False
14,23,30,14,5,3,1,2,False
14,17,28,2,6,0,2,1,False
14,23,39,4,2,1,1,1,False
14,15,18,4,3,1,2,0,False
14,14,33,2,5,0,2,1,False
14,13,37,9,4,5,1,2,False
14,19,33,9,7,1,1,1,False
14,11,29,10,4,1,0,2,False
14,17,42,5,4,1,2,2,False
14,15,26,3,5,0,1,1,False
14,28,47,6,7,2,2,2,False
14,17,33,5,4,1,1,1,False
14,21,45,7,4,2,1,2,False
14,22,33,8,5,2,1,2,False
14,20,29,4,4,2,2,2,False
14,20,39,4,2,2,1,1,False
14,16,26,2,3,2,2,1,False
14,17,27,7,3,3,0,2,False
14,13,39,6,3,4,0,1,False
14,21,24,2,4,1,1,1,False
14,20,41,2,5,1,2,1,False
14,12,37,4,4,2,2,2,False
