@relation 'SemanalAcumulada_7-UltimasSemanas_7x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=11)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
11,13,20,3,4,4,1,1,False
11,5,11,1,1,3,0,2,False
11,15,22,6,5,2,0,1,False
11,18,39,7,5,2,1,2,False
11,12,14,1,3,3,1,1,False
11,13,21,1,2,0,0,1,False
11,10,18,3,3,0,0,3,False
11,12,20,4,5,1,0,4,False
11,11,25,3,5,3,1,3,False
11,11,25,3,4,0,2,2,False
11,5,14,0,1,0,1,2,False
11,18,31,7,3,5,1,2,False
11,34,44,7,5,1,1,2,False
11,7,15,1,3,1,1,2,False
11,10,10,0,0,0,0,0,False
11,28,42,9,3,1,1,3,False
11,14,22,2,2,1,1,2,False
11,6,17,2,1,0,0,3,False
11,29,39,5,3,1,1,2,False
11,8,15,3,1,3,0,1,False
11,10,27,4,1,0,1,3,True
11,25,36,10,5,1,1,3,False
11,13,31,4,2,1,0,1,False
11,8,35,0,3,0,2,3,False
11,13,23,5,3,4,1,1,False
11,17,29,9,4,5,1,3,True
11,5,10,2,3,0,0,2,False
11,5,14,2,2,3,0,2,True
11,10,10,0,1,0,0,2,True
11,10,16,5,0,3,0,4,False
11,16,32,7,4,3,1,4,True
11,14,18,6,5,4,0,2,False
11,11,18,4,4,1,1,2,True
11,4,19,0,1,0,0,1,False
11,6,20,1,1,0,0,1,True
11,9,25,2,2,0,0,1,False
11,7,13,0,2,0,0,3,False
11,10,27,3,5,5,2,3,True
11,17,30,5,4,0,1,3,False
11,8,12,1,2,0,1,2,True
11,6,20,1,2,0,1,2,True
11,14,25,4,4,1,1,3,True
11,16,33,3,5,2,1,3,True
11,19,31,9,4,4,1,4,False
11,14,23,3,5,2,1,1,True
11,9,25,9,4,1,1,1,True
11,5,6,1,1,1,1,1,True
11,13,23,1,2,0,0,2,True
11,7,15,2,3,0,0,0,True
11,10,25,3,3,0,2,3,True
11,23,34,8,5,5,1,3,True
11,10,29,7,1,4,1,2,False
11,4,7,1,0,0,0,2,True
11,0,5,0,0,0,0,0,True
11,3,19,0,0,0,0,1,True
11,12,23,5,1,3,2,3,True
11,9,14,3,1,4,0,2,True
11,3,10,3,2,4,0,1,True
11,14,20,6,3,1,0,2,True
11,6,6,5,3,4,0,0,True
11,17,25,5,2,0,1,4,True
11,7,35,2,2,0,0,2,True
11,0,1,0,0,0,0,0,True
11,5,16,1,3,0,0,1,True
11,15,21,5,3,0,0,0,True
11,11,18,7,4,0,0,1,True
11,3,3,1,0,0,0,1,True
11,7,15,5,3,2,0,1,True
11,1,3,0,0,0,0,0,True
11,7,17,3,2,1,0,1,True
11,5,16,2,2,1,0,1,True
11,8,10,6,2,0,0,1,True
11,0,0,0,0,0,0,0,True
11,3,10,3,0,0,1,0,True
11,2,6,1,0,0,0,0,True
11,8,10,3,3,1,0,1,True
11,0,0,0,0,0,0,0,True
11,2,9,0,0,0,0,1,True
11,4,9,0,2,0,0,1,True
11,1,1,0,0,0,0,1,True
11,17,30,8,2,1,0,1,True
11,4,19,0,2,0,0,2,True
11,3,13,0,1,0,0,1,True
11,1,3,0,0,0,0,1,True
11,0,0,0,0,0,0,0,True
11,1,1,0,0,0,0,0,True
11,5,8,2,2,0,0,1,True
11,5,8,2,3,3,0,0,True
11,4,31,1,0,0,0,0,True
11,4,12,2,1,0,0,1,True
11,7,8,0,1,0,0,0,True
11,0,0,0,0,0,0,0,True
11,1,5,0,0,0,0,0,True
11,1,3,0,0,0,0,0,True
11,11,18,2,3,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
11,2,2,0,1,0,0,1,True
11,4,9,0,0,0,0,1,True
11,2,19,1,0,0,0,1,True
