@relation 'SemanalAcumulada_8-UltimasSemanas_8x1-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=10)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

10,24,36,4,7,9,1,2,False
10,24,31,13,7,6,3,5,False
10,13,25,7,4,4,3,2,False
10,32,48,11,3,4,2,4,False
10,16,26,4,5,4,3,3,False
10,18,43,6,5,4,2,2,False
10,20,27,9,5,5,0,4,False
10,17,39,6,5,4,2,2,False
10,30,47,6,7,4,1,2,False
10,28,44,5,7,6,2,3,False
10,35,49,9,5,9,3,3,False
10,26,37,10,6,4,3,5,False
10,18,39,6,5,4,1,4,False
10,37,51,6,7,5,2,4,False
10,18,30,9,5,5,2,3,False
10,45,55,11,8,4,2,3,False
10,14,33,7,5,1,1,3,False
10,24,35,9,6,4,1,2,False
10,19,36,10,2,5,2,2,False
10,25,37,5,6,4,1,5,False
10,45,48,16,7,7,3,3,False
10,29,38,5,7,4,1,3,False
10,41,45,10,4,4,3,5,False
10,35,44,14,6,4,2,3,False
10,29,40,14,4,5,3,5,False
10,25,38,11,2,6,2,3,False
10,31,45,9,5,5,2,4,False
10,53,56,7,6,4,1,3,False
10,32,46,8,7,4,1,3,False
10,6,14,4,5,1,0,2,False
10,15,25,5,5,1,2,2,False
10,22,39,10,5,2,1,2,False
10,16,39,12,4,5,2,4,False
10,27,33,18,6,7,2,5,False
10,20,32,7,6,4,2,2,False
10,23,40,6,4,2,2,2,False
10,14,18,6,4,4,1,2,False
10,13,31,2,3,1,1,1,False
10,16,35,8,3,4,1,4,False
10,27,38,10,7,4,3,3,False
10,20,37,17,5,10,2,3,False
10,9,37,8,3,3,3,3,False
10,19,32,4,6,3,1,3,False
10,25,43,10,6,4,1,3,False
10,28,39,8,5,4,2,2,False
10,23,46,7,5,4,1,4,False
10,19,36,11,5,4,2,3,False
10,24,33,5,6,4,1,3,False
10,27,45,7,4,4,2,4,False
10,17,25,5,4,2,1,3,False
10,16,28,6,3,6,0,3,False
10,13,37,6,3,1,0,3,False
10,25,27,4,4,1,0,2,False
10,19,39,2,6,1,2,3,False
10,15,38,3,4,2,2,4,False
10,21,33,7,6,4,2,2,False
10,10,20,2,3,3,1,2,False
10,14,23,6,5,2,0,2,False
10,23,45,11,6,2,2,3,False
10,12,15,1,4,3,1,2,False
10,14,24,1,3,0,0,1,False
10,10,20,4,3,3,0,2,True
10,15,24,5,6,1,0,5,False
10,15,29,10,6,4,2,4,False
10,13,28,6,4,0,2,2,False
10,9,18,0,2,0,2,2,False
10,23,36,11,5,6,1,3,False
10,40,52,11,7,1,1,2,False
10,9,20,2,4,1,2,2,False
10,11,11,0,0,0,0,0,False
10,30,50,12,5,3,1,4,False
10,17,26,4,4,1,2,2,False
10,6,20,2,2,0,0,3,False
10,31,44,5,4,4,1,4,False
10,13,21,3,2,3,1,3,False
10,14,37,4,3,1,2,4,False
10,31,42,16,7,11,3,3,False
10,13,30,4,2,2,0,1,False
10,11,42,0,4,0,3,4,False
10,15,28,9,4,4,1,2,False
10,23,38,10,4,5,1,3,False
10,5,11,2,4,0,0,2,False
10,8,21,3,3,3,1,2,True
10,12,12,0,2,0,0,2,True
10,14,24,9,1,3,0,5,False
10,24,41,12,5,4,2,5,False
10,17,21,6,6,4,1,2,False
10,14,23,5,6,4,2,2,True
10,9,27,1,3,0,1,2,False
10,6,21,2,0,0,0,1,True
10,12,31,2,3,0,0,2,False
10,11,18,1,3,0,0,4,False
