@relation 'SemanalAcumulada_6-UltimasSemanas_6x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=13)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

13,14,25,3,5,1,1,1,False
13,14,22,8,4,2,1,2,False
13,13,20,6,3,1,1,1,False
13,16,31,5,3,1,1,1,False
13,7,17,2,3,1,1,1,False
13,12,29,3,4,1,1,1,False
13,17,22,5,3,1,0,1,False
13,11,29,6,2,1,1,1,False
13,15,32,3,5,1,1,1,False
13,17,31,5,4,2,1,1,False
13,29,41,5,3,2,1,2,False
13,17,29,7,2,1,1,2,False
13,15,29,5,2,1,1,2,False
13,23,30,3,4,1,1,1,False
13,9,18,6,1,1,1,1,False
13,35,38,10,5,1,0,1,False
13,9,21,5,2,1,0,2,False
13,17,24,3,4,1,1,1,False
13,11,21,4,2,4,1,1,False
13,18,27,3,4,1,1,2,False
13,37,38,17,4,3,1,1,False
13,19,28,2,5,1,1,2,False
13,24,28,6,3,1,1,2,False
13,23,30,7,2,1,1,1,False
13,19,27,8,4,1,1,2,False
13,16,26,6,2,4,1,1,False
13,18,30,5,4,1,1,2,False
13,36,42,5,3,1,2,1,False
13,19,30,3,5,1,1,1,False
13,3,9,2,2,1,0,0,False
13,9,15,1,5,1,1,1,False
13,17,33,7,4,1,1,1,False
13,8,35,4,2,4,1,1,False
13,18,25,9,3,2,1,2,False
13,12,19,0,4,0,1,1,False
13,20,29,4,2,1,1,1,False
13,12,13,3,2,1,1,0,False
13,9,26,2,3,0,0,1,False
13,12,31,9,4,5,1,2,False
13,14,25,5,5,1,1,1,False
13,10,20,10,3,1,0,2,False
13,10,31,5,3,1,1,2,False
13,10,18,1,3,0,1,1,False
13,22,35,4,5,1,1,2,False
13,13,27,3,3,1,1,1,False
13,15,32,4,2,1,1,2,False
13,18,27,7,4,1,1,2,False
13,16,20,3,4,1,2,2,False
13,15,31,2,2,1,1,1,False
13,12,18,1,2,1,1,1,False
13,12,21,5,1,2,0,2,False
13,6,28,4,2,1,0,1,False
13,14,17,1,3,0,0,1,False
13,13,31,2,3,1,1,1,False
13,8,29,2,2,1,1,2,False
13,8,11,2,3,1,0,0,False
13,4,6,0,0,0,0,1,False
13,15,21,7,5,1,0,1,False
13,15,35,3,4,1,1,1,False
13,11,13,1,1,3,0,0,False
13,14,18,2,3,0,0,1,False
13,7,14,1,3,0,0,1,False
13,11,16,3,3,0,0,2,False
13,5,20,1,3,0,0,1,False
13,8,21,1,2,0,1,1,False
13,2,11,0,0,0,1,1,False
13,9,24,0,0,0,1,1,False
13,27,35,5,4,1,1,1,False
13,4,11,0,1,0,1,1,False
13,8,8,0,0,0,0,0,False
13,24,36,5,1,1,1,1,False
13,10,16,1,1,1,0,1,False
13,7,15,1,2,0,0,1,False
13,27,35,4,1,0,1,1,False
13,6,10,2,2,0,0,1,False
13,10,18,5,1,1,1,2,True
13,14,21,6,2,1,1,2,False
13,10,25,2,2,1,0,1,True
13,4,24,0,2,0,1,1,False
13,6,17,0,0,0,0,0,False
13,7,18,6,2,0,1,2,True
13,4,11,2,2,0,0,1,False
13,3,8,0,0,0,0,1,True
13,12,12,0,1,0,0,1,True
13,7,12,3,0,0,0,2,False
13,11,24,7,2,0,0,2,True
13,11,14,3,2,0,0,1,False
13,7,13,3,3,0,1,0,True
13,2,16,0,1,0,0,0,False
13,3,16,0,1,0,0,0,True
13,4,20,2,0,1,0,0,False
13,3,7,0,2,0,0,1,False
13,5,22,1,2,0,1,1,True
13,12,26,7,2,0,0,2,False
13,4,8,0,2,0,1,1,True
13,4,13,0,1,0,0,1,True
13,11,19,3,2,0,1,1,True
13,9,21,1,2,1,1,2,True
13,15,23,5,3,1,1,2,False
13,7,11,1,2,1,1,0,True
13,8,20,6,3,0,1,1,True
13,1,2,0,0,0,0,0,True
13,10,16,1,1,0,0,1,True
13,1,4,0,0,0,0,0,True
13,6,18,2,1,0,1,1,True
13,20,28,7,3,5,1,1,True
13,10,29,3,2,1,1,1,False
13,4,6,0,0,0,0,1,True
13,1,5,0,0,0,0,0,True
13,1,7,0,0,0,0,0,True
13,5,13,0,0,0,1,2,True
13,1,2,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
13,4,7,0,1,0,0,1,True
13,2,2,1,1,0,0,0,True
13,12,15,5,2,0,0,2,True
13,4,28,2,2,0,0,1,True
13,0,0,0,0,0,0,0,True
13,2,4,1,1,0,0,0,True
13,14,21,2,2,0,0,0,True
13,8,12,4,2,0,0,0,True
13,0,0,0,0,0,0,0,True
13,1,6,0,0,0,0,0,True
13,0,2,0,0,0,0,0,True
13,4,6,1,0,0,0,0,True
13,1,5,0,0,0,0,0,True
13,1,2,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
13,2,2,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
13,0,1,0,0,0,0,0,True
13,4,9,0,2,0,0,1,True
13,0,0,0,0,0,0,0,True
13,6,18,5,0,0,0,0,True
13,1,10,0,1,0,0,1,True
13,0,4,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
