@relation 'SemanalAcumulada_6-UltimasSemanas_6x1-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=17)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

17,14,24,3,4,2,1,1,False
17,11,19,6,4,1,1,3,False
17,14,23,7,3,2,1,2,False
17,12,30,1,2,0,1,2,False
17,12,26,4,3,1,1,2,False
17,7,29,2,3,1,1,0,True
17,15,18,2,2,1,1,3,False
17,16,33,3,1,0,1,1,False
17,13,28,3,4,1,1,1,False
17,19,33,3,4,0,1,2,False
17,29,40,7,2,0,1,2,False
17,17,25,7,2,1,1,3,False
17,11,30,2,1,1,1,2,False
17,12,24,1,2,0,1,1,False
17,15,23,2,2,1,1,1,False
17,31,40,6,3,0,1,1,False
17,9,23,3,2,1,1,2,False
17,22,27,2,4,1,1,0,True
17,13,21,4,1,0,1,3,False
17,17,30,1,3,1,1,2,False
17,34,36,15,2,5,1,1,False
17,15,29,1,4,1,1,1,False
17,22,28,6,3,1,1,1,False
17,27,36,4,2,1,1,1,False
17,16,26,4,3,1,1,2,False
17,8,25,2,1,1,1,1,False
17,15,28,6,3,1,1,3,False
17,34,41,4,2,1,1,1,False
17,23,34,1,4,0,1,1,False
17,8,11,0,3,0,1,0,True
17,9,16,1,4,1,1,2,False
17,13,28,2,3,1,1,0,False
17,13,32,5,2,1,1,3,False
17,13,19,12,3,1,1,3,False
17,10,21,0,3,0,1,1,False
17,18,29,1,1,1,1,1,False
17,11,14,1,2,1,1,1,False
17,7,19,4,3,0,1,0,True
17,12,25,3,3,1,1,2,False
17,14,22,6,4,1,1,2,False
17,10,28,6,2,0,1,1,False
17,17,35,1,3,1,1,1,False
17,14,23,0,3,0,1,1,False
17,21,36,5,5,1,1,3,False
17,13,26,6,3,1,1,1,False
17,17,32,6,2,1,1,2,False
17,17,24,5,3,1,1,1,False
17,15,25,3,3,1,1,1,False
17,14,28,3,2,1,1,3,False
17,11,19,0,1,0,1,1,False
17,9,23,3,2,1,1,0,True
17,12,35,4,3,2,1,3,False
17,17,23,1,3,0,1,1,False
17,13,28,1,3,1,1,2,False
17,7,23,2,1,0,1,2,False
17,8,18,2,2,1,1,1,False
17,8,10,1,1,0,0,1,True
17,11,22,4,3,0,0,2,False
17,19,34,4,4,1,1,2,False
17,13,13,1,2,3,1,1,False
17,23,25,6,3,0,0,2,False
17,3,13,0,1,0,0,0,True
17,14,17,2,3,0,0,3,False
17,4,19,0,2,0,0,1,True
17,9,20,0,1,0,1,1,False
17,2,9,0,2,0,1,0,True
17,7,26,0,0,0,0,2,False
17,24,35,2,5,1,1,2,False
17,2,10,0,1,0,1,0,True
17,12,12,1,2,0,0,2,False
17,19,30,6,2,0,0,2,False
17,6,9,1,2,1,0,1,True
17,9,20,1,2,0,0,1,True
17,20,25,1,1,0,0,3,False
17,12,17,3,3,0,1,3,False
17,1,2,1,0,1,0,0,True
17,9,12,3,2,1,1,1,False
17,6,13,1,1,1,0,1,True
17,5,17,0,1,0,0,2,False
17,10,22,1,2,0,0,2,False
17,5,13,3,0,0,0,1,True
17,13,19,7,3,0,1,1,False
17,1,3,0,0,0,0,0,True
17,7,7,1,1,0,0,0,True
17,9,14,3,1,0,1,2,False
17,13,22,3,3,0,0,1,True
17,9,11,1,2,0,1,1,False
17,1,2,1,1,0,0,0,True
17,5,16,1,1,0,0,3,False
17,4,19,0,1,0,0,0,True
17,6,19,1,1,1,0,1,False
17,5,13,0,0,0,0,2,False
17,1,11,0,0,0,0,0,True
17,9,25,2,1,0,0,2,False
17,3,5,2,1,0,0,0,True
17,0,2,0,0,0,0,0,True
17,3,7,0,0,0,0,0,True
17,6,13,0,1,0,0,1,True
17,10,25,2,4,1,0,2,False
17,2,2,0,0,0,0,0,True
17,3,9,0,0,0,0,1,True
17,0,0,0,0,0,0,0,True
17,4,20,2,1,0,0,1,True
17,5,7,1,1,0,0,1,True
17,4,10,0,1,0,1,0,True
17,4,7,1,1,0,0,0,True
17,9,26,0,2,0,1,1,False
17,1,1,0,0,0,0,0,True
17,1,3,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
17,1,5,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,3,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,1,3,0,1,0,0,0,True
17,0,12,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,3,9,0,1,0,0,0,True
17,3,7,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,1,2,1,1,0,0,1,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,3,12,2,0,0,0,1,True
17,1,4,0,0,0,0,1,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,1,3,0,0,0,0,0,True
17,2,2,0,1,0,0,0,True
17,3,15,1,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,1,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
17,1,1,0,0,0,0,0,True
17,1,12,0,0,0,0,1,True
