@relation 'SemanalAcumulada_6-UltimasSemanas_6x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=8)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

8,20,29,4,6,9,1,2,False
8,19,24,10,6,5,3,4,False
8,11,20,7,4,4,3,2,False
8,25,37,11,2,4,2,3,False
8,15,22,4,4,4,3,2,False
8,15,32,5,5,4,2,2,False
8,15,21,9,5,5,0,4,False
8,15,31,5,5,4,2,2,False
8,24,35,6,6,4,1,2,False
8,22,35,5,6,6,2,2,False
8,26,35,9,4,9,3,2,False
8,22,28,8,5,4,3,4,False
8,13,30,4,4,4,0,3,False
8,27,38,5,6,5,2,3,False
8,16,24,8,5,5,2,2,False
8,32,42,10,6,4,2,2,False
8,10,27,5,4,1,1,2,False
8,19,27,8,5,4,1,2,False
8,16,30,9,2,2,2,2,False
8,19,28,5,5,4,1,4,False
8,32,35,9,5,6,3,2,False
8,23,31,4,6,4,1,2,False
8,32,35,10,4,4,3,4,False
8,28,35,12,6,4,2,3,False
8,23,31,12,3,5,3,4,False
8,20,28,9,2,5,2,3,False
8,26,34,8,4,5,2,3,False
8,39,42,6,5,4,1,2,False
8,27,37,6,6,4,1,2,False
8,5,11,3,4,1,0,2,False
8,13,22,5,4,1,2,2,False
8,16,30,8,4,2,1,1,False
8,14,30,9,4,2,2,4,False
8,20,25,13,6,6,2,4,False
8,15,26,7,5,4,2,1,False
8,16,29,4,4,2,2,2,False
8,11,15,4,4,4,1,2,False
8,10,22,2,2,1,1,1,False
8,13,27,5,3,4,1,3,False
8,23,31,9,6,4,2,3,False
8,15,30,14,4,10,2,2,False
8,7,27,6,2,3,3,2,False
8,15,24,4,5,3,1,2,False
8,18,33,10,5,4,1,2,False
