@relation 'SemanalAcumulada_9-MediaFinal_2-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=12)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data

12,26,40,6,8,10,1,2,False
12,24,32,14,7,7,2,5,False
12,16,27,10,5,5,2,3,False
12,29,48,10,2,5,2,3,False
12,13,27,5,6,5,2,3,False
12,19,46,5,6,5,2,3,False
12,24,32,9,6,5,0,4,False
12,21,45,9,5,5,2,3,False
12,31,52,6,8,5,1,3,False
12,28,49,6,7,8,2,2,False
12,41,58,8,4,7,2,3,False
12,31,41,10,6,5,2,5,False
12,23,44,8,4,5,1,4,False
12,37,52,6,7,6,1,3,False
12,17,31,10,4,5,2,2,False
12,50,60,12,8,5,2,2,False
12,16,36,8,5,2,0,4,False
12,28,39,10,7,5,1,3,False
12,20,36,11,2,5,2,2,False
12,27,40,7,7,5,1,5,False
12,52,54,18,7,6,2,2,False
12,32,45,6,8,5,1,4,False
12,43,47,10,4,5,2,5,False
12,39,49,14,6,5,2,3,False
12,32,44,12,5,5,2,5,False
12,28,41,12,2,7,2,4,False
12,30,46,8,5,5,2,4,False
12,55,63,6,6,5,1,2,False
12,35,50,8,8,5,1,2,False
12,6,13,4,4,2,0,1,False
12,14,26,4,7,1,1,3,False
12,25,51,11,6,2,1,2,False
12,18,46,9,5,6,1,4,False
12,31,37,17,6,8,2,5,False
12,22,35,7,7,4,2,2,False
12,26,41,6,3,2,1,3,False
12,15,18,7,4,5,1,1,False
12,15,38,4,4,1,1,1,False
12,17,41,10,4,5,1,4,False
12,27,42,11,8,5,2,4,False
12,18,37,18,5,7,1,4,False
12,13,42,10,4,4,3,4,False
12,20,33,4,6,3,1,3,False
12,33,55,12,8,5,1,4,False
12,28,44,9,7,5,2,3,False
12,23,49,8,5,5,1,4,False
12,24,37,14,6,4,1,4,False
12,24,33,7,6,5,1,3,False
12,29,49,7,3,5,2,4,False
12,18,30,6,3,3,1,2,False
12,19,29,7,4,7,0,4,False
12,15,43,9,3,2,0,3,False
12,24,27,3,4,1,0,2,False
12,19,46,3,6,2,2,2,False
12,15,42,3,4,2,1,4,False
12,19,29,4,6,4,1,2,False
12,9,16,1,2,3,0,3,False
12,17,27,8,7,2,0,2,False
12,26,53,10,7,3,1,3,False
12,12,15,1,3,3,1,1,False
12,16,26,3,4,0,0,2,False
12,12,23,4,3,3,0,3,False
12,16,26,6,6,1,0,5,False
12,14,34,7,6,3,1,4,False
12,14,34,4,5,0,2,3,False
12,8,20,0,2,0,1,3,False
12,20,37,11,4,6,1,3,False
12,45,58,10,7,2,1,3,False
12,9,20,2,4,1,1,3,False
12,12,12,0,0,0,0,0,False
12,35,53,13,4,4,1,3,False
12,17,26,5,4,2,2,2,False
12,9,24,2,2,0,0,4,False
12,37,51,7,4,4,1,3,False
12,10,19,4,2,3,0,2,False
12,12,34,5,2,1,1,4,False
12,31,43,15,6,8,2,3,False
12,15,34,5,3,2,0,1,False
12,10,44,0,4,0,2,4,False
12,17,30,8,4,4,1,2,False
12,20,37,11,4,5,1,3,False
12,5,12,2,3,0,0,2,False
12,7,21,3,2,3,1,2,False
12,15,15,0,2,0,0,2,False
12,14,21,7,1,3,0,5,False
12,24,42,10,6,3,1,5,False
12,17,21,8,6,4,1,2,False
12,13,21,6,6,4,1,2,False
12,7,24,1,2,0,0,2,False
12,6,23,1,1,0,0,1,False
12,11,32,3,2,0,0,1,False
12,10,16,0,3,0,0,4,False
12,12,32,4,6,5,2,3,False
12,20,38,6,4,0,1,3,False
12,9,16,2,3,0,1,2,False
12,9,27,1,3,0,1,3,False
12,16,30,5,5,4,1,4,False
12,18,38,6,6,6,1,3,False
12,25,39,11,6,5,1,5,False
12,19,29,4,6,9,1,1,False
12,12,30,11,5,2,1,2,False
12,6,7,2,1,4,1,1,False
12,15,29,1,3,0,0,3,False
12,10,19,3,4,0,0,1,False
12,13,29,3,3,0,2,3,False
12,27,45,9,6,5,1,4,False
12,11,36,8,1,4,1,2,False
12,6,10,1,0,0,0,3,False
12,1,6,0,0,0,0,0,True
12,5,24,0,0,0,0,2,True
12,14,28,6,1,3,3,3,True
12,13,19,4,1,4,0,3,True
12,5,17,3,2,4,0,1,True
12,17,25,7,3,1,1,2,True
12,9,9,6,4,7,2,0,True
12,21,32,6,3,0,1,5,True
12,7,44,2,2,0,0,2,True
12,3,7,0,0,0,1,0,True
12,6,21,1,4,0,1,1,True
12,19,28,5,3,0,2,0,True
12,13,21,8,5,0,0,2,True
12,4,4,1,0,0,1,1,True
12,10,19,6,4,2,0,2,True
12,4,7,1,1,0,0,1,True
12,8,18,3,3,1,0,1,True
12,8,21,4,3,1,0,2,True
12,11,16,6,2,0,0,2,True
12,0,1,0,0,0,0,0,True
12,4,12,3,0,0,1,0,True
12,5,13,3,1,1,0,1,True
12,9,12,3,3,1,0,2,True
12,1,1,0,0,0,0,1,True
12,4,12,0,1,0,0,2,True
12,6,11,0,2,0,0,1,True
12,2,3,0,0,0,0,1,True
12,22,38,8,3,1,0,2,True
12,5,22,0,2,0,0,2,True
12,4,17,0,2,0,1,2,True
12,2,6,0,1,0,0,2,True
12,1,2,0,0,0,0,0,True
12,3,4,0,1,0,0,1,True
12,7,11,4,3,0,0,1,True
12,5,10,2,3,3,0,0,True
12,4,35,1,0,0,0,0,True
12,6,15,2,2,0,0,2,True
12,9,10,0,1,0,0,1,True
12,0,0,0,0,0,0,0,True
12,1,6,0,0,0,0,0,True
12,2,5,0,0,0,0,1,True
12,13,22,2,4,0,0,0,True
12,3,5,4,1,2,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,3,3,2,0,0,0,1,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
12,2,3,0,1,0,0,1,True
12,7,16,0,1,0,0,2,True
12,2,26,1,0,0,0,1,True
